UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Fergus.1,Canada,Fergus,3963.495652173913,326.6,6980.6
Fergus.2,Canada,Fergus,3963.495652173913,326.6,6980.6
Fergus.3,Canada,Fergus,3287.2347826086957,161.6,6214.4
Fergus.4,Canada,Fergus,3287.2347826086957,161.6,6214.4
Fergus.5,Canada,Fergus,2814.939130434783,-495.8,6098.6
Fergus.6,Canada,Fergus,2122.904347826087,-94.8,4856.4
Fergus.7,Canada,Fergus,3719.660869565217,142,6847
Fergus.8,Canada,Fergus,3576.104347826087,-185.8,8108.8
Fergus.9,Canada,Fergus,3943.2608695652175,-22.2,8261.6
Fergus.10,Canada,Fergus,4457.026086956522,80,7758.4
Fergus.11,Canada,Fergus,4587.469565217391,-179,8023.8
Fergus.12,Canada,Fergus,4989.913043478261,154.4,8291.2
Fergus.13,Canada,Fergus,3914.313043478261,-210.2,8521
Fergus.14,Canada,Fergus,4630.886956521739,-260.6,8727.2
Fergus.15,Canada,Fergus,3679.913043478261,-194.2,7911.8
Fergus.16,Canada,Fergus,3467.0173913043477,-233.8,8451.4
Fergus.17,Canada,Fergus,4042.6,-211.6,8873.6
Fergus.18,Canada,Fergus,3586.686956521739,-295.4,8850.6
Fergus.19,Canada,Fergus,4521.573913043479,308.2,7491.6
Fergus.20,Canada,Fergus,3845.808695652174,-73.2,7247
