UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Burlington.1,USA,Burlington,1881.0782608695652,117.6,4095.4
Burlington.2,USA,Burlington,2737.6260869565217,200,5329.6
Burlington.3,USA,Burlington,3781.2434782608693,259,6459.2
Burlington.4,USA,Burlington,4129.539130434783,410.4,7146
Burlington.5,USA,Burlington,4896.747826086957,529.4,7990.6
Burlington.6,USA,Burlington,4754.973913043478,257.2,8246.8
Burlington.7,USA,Burlington,4410.626086956522,-22.4,7584.6
Burlington.8,USA,Burlington,4128.782608695652,14,7047.8
Burlington.9,USA,Burlington,3507.973913043478,139,6282.2
Burlington.10,USA,Burlington,3324.1565217391303,121.6,5834.6
Burlington.11,USA,Burlington,4222.55652173913,283,6728.2
Burlington.12,USA,Burlington,4459.478260869565,309.4,7030.8
Burlington.13,USA,Burlington,4606.226086956522,421.6,7290.2
Burlington.14,USA,Burlington,5086.895652173913,702.4,8354.2
Burlington.15,USA,Burlington,4110.191304347826,257.4,7383.4
Burlington.16,USA,Burlington,4760.521739130435,-704.6,8187.8
Burlington.17,USA,Burlington,4536.660869565218,268.6,8298.2
Burlington.18,USA,Burlington,6116.365217391304,1006.8,9047
Burlington.19,USA,Burlington,5636.852173913044,267.4,8617.8
Burlington.20,USA,Burlington,6286.55652173913,1306.6,8867.8
Burlington.21,USA,Burlington,5735.904347826087,822.6,8803.4
Burlington.22,USA,Burlington,6335.843478260869,1224.6,9166.6
Burlington.23,USA,Burlington,6767.895652173913,2140,9070
Burlington.24,USA,Burlington,6380.034782608695,1539.2,9022.4
Burlington.25,USA,Burlington,5398.121739130434,567.4,8510.6
Burlington.26,USA,Burlington,5068.052173913044,130.4,8253.8
Burlington.27,USA,Burlington,5462.391304347826,719.8,8690
Burlington.28,USA,Burlington,5139.191304347826,278.4,8702.4
Burlington.29,USA,Burlington,5718.704347826087,462.2,8695.6
Burlington.30,USA,Burlington,5694.165217391304,581,8918
Burlington.31,USA,Burlington,5796.747826086957,748.8,9160
Burlington.32,USA,Burlington,5621.026086956522,-112,9111.4
Burlington.33,USA,Burlington,5089.921739130435,129.4,8805
Burlington.34,USA,Burlington,5743.530434782609,692.8,8750.8
Burlington.35,USA,Burlington,5960.130434782609,980.6,8786.8
Burlington.36,USA,Burlington,6623.286956521739,2112.2,8945.2
Burlington.37,USA,Burlington,6247.886956521739,1162.4,8965.2
Burlington.38,USA,Burlington,6387.321739130434,1166.6,8890
Burlington.39,USA,Burlington,5862.469565217391,856.8,8836
Burlington.40,USA,Burlington,7038.173913043478,2088.8,9056.6
Burlington.41,USA,Burlington,6950.904347826087,1016.4,9083.4
Burlington.42,USA,Burlington,5191.982608695653,-257.8,8690
Burlington.43,USA,Burlington,5191.982608695653,-257.8,8690
Burlington.44,USA,Burlington,6162.930434782608,1177.6,9057.4
Burlington.45,USA,Burlington,7038.173913043478,2088.8,9056.6
Burlington.46,USA,Burlington,6623.286956521739,2112.2,8945.2
Burlington.47,USA,Burlington,5495.434782608696,418.6,9044.4
Burlington.48,USA,Burlington,5612.347826086957,366,8543.4
Burlington.49,USA,Burlington,5547.052173913044,-175.2,8572.8
Burlington.50,USA,Burlington,5398.121739130434,567.4,8510.6
