UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Stuttgart.1,Germany,Stuttgart,2331.7478260869566,960.6,3904.2
Stuttgart.2,Germany,Stuttgart,1993.0434782608695,689.4,3346.6
Stuttgart.3,Germany,Stuttgart,2333.573913043478,897.2,4226.2
Stuttgart.4,Germany,Stuttgart,3081.8434782608697,1096.6,4774.2
Stuttgart.5,Germany,Stuttgart,2914.878260869565,1303,4479.6
Stuttgart.6,Germany,Stuttgart,3846.9304347826087,1475.6,5916.2
Stuttgart.7,Germany,Stuttgart,4936.504347826087,2109.4,6540.8
Stuttgart.8,Germany,Stuttgart,4777.286956521739,2094.8,6176
Stuttgart.9,Germany,Stuttgart,5282.339130434782,2313.8,6825.6
Stuttgart.10,Germany,Stuttgart,4509.686956521739,1887,6281.2
Stuttgart.11,Germany,Stuttgart,3521.0782608695654,1518.8,5460
Stuttgart.12,Germany,Stuttgart,4513.739130434783,2211,6397.8
Stuttgart.13,Germany,Stuttgart,4978.034782608695,2439,6586.4
Stuttgart.14,Germany,Stuttgart,5053.991304347826,2811.6,6952
Stuttgart.15,Germany,Stuttgart,5066.991304347826,3264,6535.8
Stuttgart.16,Germany,Stuttgart,3964.504347826087,1924.8,6135.4
Stuttgart.17,Germany,Stuttgart,2119.121739130435,1145.4,3712.2
Stuttgart.18,Germany,Stuttgart,1881.286956521739,1084.8,2866.8
Stuttgart.19,Germany,Stuttgart,3015.034782608696,1395.2,4373.2
Stuttgart.20,Germany,Stuttgart,4162.286956521739,1915.4,5723.8
Stuttgart.21,Germany,Stuttgart,5412.652173913043,2933.2,7089.6
Stuttgart.22,Germany,Stuttgart,4323.895652173913,2137,5654
Stuttgart.23,Germany,Stuttgart,4573.052173913044,2699,6039.2
Stuttgart.24,Germany,Stuttgart,4936.260869565217,2488.2,6634.8
Stuttgart.25,Germany,Stuttgart,5778.913043478261,3006.6,7194.8
Stuttgart.26,Germany,Stuttgart,4747.51304347826,2665.2,6811.4
Stuttgart.27,Germany,Stuttgart,4230.713043478261,2405.6,6316
Stuttgart.28,Germany,Stuttgart,4889.060869565217,2325.2,6483.8
Stuttgart.29,Germany,Stuttgart,4933.182608695653,1716,6687.4
Stuttgart.30,Germany,Stuttgart,5471.026086956522,2716,7096.6
Stuttgart.31,Germany,Stuttgart,4827.382608695652,2761.8,6085
Stuttgart.32,Germany,Stuttgart,4600.191304347826,2398.2,5957.4
Stuttgart.33,Germany,Stuttgart,5073,2590.2,6355.8
Stuttgart.34,Germany,Stuttgart,6066.643478260869,2556.6,7916.8
Stuttgart.35,Germany,Stuttgart,5167.521739130435,2275.6,7427.2
Stuttgart.36,Germany,Stuttgart,4802.165217391304,2670.2,6201.6
Stuttgart.37,Germany,Stuttgart,6644.808695652174,4057.8,8196.2
Stuttgart.38,Germany,Stuttgart,4993.208695652174,2619.8,7572.2
Stuttgart.39,Germany,Stuttgart,5508.182608695653,2155.8,7533.8
Stuttgart.40,Germany,Stuttgart,5074.330434782609,2198.2,7953.4
Stuttgart.41,Germany,Stuttgart,4848.469565217391,2262.8,6871.2
Stuttgart.42,Germany,Stuttgart,5268.121739130435,2637.6,7198
Stuttgart.43,Germany,Stuttgart,5711.886956521739,3017.4,7444
Stuttgart.44,Germany,Stuttgart,5285.939130434783,2731.4,7000
Stuttgart.45,Germany,Stuttgart,5142.2,2314,7387.2
Stuttgart.46,Germany,Stuttgart,5062.252173913043,2497.4,7550.6
Stuttgart.47,Germany,Stuttgart,5517.826086956521,2999.2,7409
Stuttgart.48,Germany,Stuttgart,4974.234782608695,2782.8,7212.6
Stuttgart.49,Germany,Stuttgart,5422.939130434783,2987.4,7340.8
Stuttgart.50,Germany,Stuttgart,4967.078260869565,2878,6629
