UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Vancouver.1,Canada,Vancouver,428.5304347826087,-3000,3803.6
Vancouver.2,Canada,Vancouver,1716.513043478261,-2390.2,3714.2
Vancouver.3,Canada,Vancouver,2371.304347826087,25.8,4335.2
Vancouver.4,Canada,Vancouver,3132.1043478260867,686.4,5241
Vancouver.5,Canada,Vancouver,2891.0347826086954,578.8,5750.2
Vancouver.6,Canada,Vancouver,2122.7652173913043,-245.8,3648.4
Vancouver.7,Canada,Vancouver,4340.826086956522,1114.2,5836.6
Vancouver.8,Canada,Vancouver,3444.808695652174,864.2,4790.2
Vancouver.9,Canada,Vancouver,3537.6260869565217,888.4,5834.4
Vancouver.10,Canada,Vancouver,3646.2,867.2,5101.2
Vancouver.11,Canada,Vancouver,3633.026086956522,894,4775.8
Vancouver.12,Canada,Vancouver,3291.704347826087,835,4470.4
Vancouver.13,Canada,Vancouver,3732.9565217391305,910,5326
Vancouver.14,Canada,Vancouver,4953.713043478261,1267.6,6479.8
Vancouver.15,Canada,Vancouver,6227.695652173913,1172.8,8587.6
Vancouver.16,Canada,Vancouver,5214.895652173913,1705,6734.2
Vancouver.17,Canada,Vancouver,6035.391304347826,1613.2,8235.6
Vancouver.18,Canada,Vancouver,6347.973913043478,1644.2,8626.6
Vancouver.19,Canada,Vancouver,5917.773913043478,1511.2,8172.2
Vancouver.20,Canada,Vancouver,3713.608695652174,989.8,5239
Vancouver.21,Canada,Vancouver,1804.0521739130436,-188.6,3396.6
Vancouver.22,Canada,Vancouver,4572.608695652174,1213.6,6577.2
Vancouver.23,Canada,Vancouver,4636.843478260869,1122.8,6384.2
Vancouver.24,Canada,Vancouver,5518.860869565217,1290.2,8415.4
Vancouver.25,Canada,Vancouver,4009.7130434782607,422.6,5401.6
Vancouver.26,Canada,Vancouver,5368.686956521739,1564.8,6977.8
Vancouver.27,Canada,Vancouver,4663.860869565217,1581.4,6298.6
Vancouver.28,Canada,Vancouver,3787.9565217391305,1290,5032.4
Vancouver.29,Canada,Vancouver,4801.034782608695,1490.8,7047.2
Vancouver.30,Canada,Vancouver,5730.547826086957,1351.4,7724.6
Vancouver.31,Canada,Vancouver,5607.817391304348,1321.6,7440.2
Vancouver.32,Canada,Vancouver,4773.417391304348,614.4,7515.2
Vancouver.33,Canada,Vancouver,6062.104347826087,1119.4,7817.8
Vancouver.34,Canada,Vancouver,4730.304347826087,1674.4,6997
Vancouver.35,Canada,Vancouver,2300.1478260869567,988.8,6308.4
Vancouver.36,Canada,Vancouver,4424.391304347826,1110.6,5793.2
Vancouver.37,Canada,Vancouver,5069.313043478261,2129.2,6813.6
Vancouver.38,Canada,Vancouver,6076.765217391304,2567.8,8206
