UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Latacunga.1,Ecuador,Latacunga,1730.1565217391303,1012.4,3009.4
Latacunga.2,Ecuador,Latacunga,1587.3565217391304,965.8,2543.4
Latacunga.3,Ecuador,Latacunga,1808.8782608695653,941.8,3701.6
Latacunga.4,Ecuador,Latacunga,2308.5565217391304,1083.4,3906.8
Latacunga.5,Ecuador,Latacunga,3088.0782608695654,1368.8,5299.8
Latacunga.6,Ecuador,Latacunga,4056.7304347826084,1350.2,6288
Latacunga.7,Ecuador,Latacunga,3696.7478260869566,1543.2,5637.4
Latacunga.8,Ecuador,Latacunga,5455.582608695652,2144.6,7185
Latacunga.9,Ecuador,Latacunga,3832.2260869565216,1592.2,6227.6
Latacunga.10,Ecuador,Latacunga,2892.7130434782607,1576.2,4713
Latacunga.11,Ecuador,Latacunga,3397.0782608695654,1805.4,5201.6
Latacunga.12,Ecuador,Latacunga,3563.1652173913044,1818.8,5132.2
Latacunga.13,Ecuador,Latacunga,3254.4347826086955,1407.6,5244.6
Latacunga.14,Ecuador,Latacunga,4030.6,2375.4,5593.8
Latacunga.15,Ecuador,Latacunga,4496.095652173914,1796.8,6157
Latacunga.16,Ecuador,Latacunga,3705.513043478261,2160.6,5912
Latacunga.17,Ecuador,Latacunga,5282.739130434782,2867.8,6865
Latacunga.18,Ecuador,Latacunga,4404.8,2601.8,6657
Latacunga.19,Ecuador,Latacunga,4461.095652173913,1797.6,6219.6
Latacunga.20,Ecuador,Latacunga,3738.269565217391,1674.4,5539.6
Latacunga.21,Ecuador,Latacunga,3832.591304347826,1637.6,6463.8
Latacunga.22,Ecuador,Latacunga,4157.55652173913,1235.4,6124.2
Latacunga.23,Ecuador,Latacunga,4046.1652173913044,1703.4,6577.8
Latacunga.24,Ecuador,Latacunga,4100.347826086957,1252.4,6303.4
Latacunga.25,Ecuador,Latacunga,4059.6608695652176,817.6,5894
Latacunga.26,Ecuador,Latacunga,4737.591304347826,1540,6685.6
Latacunga.27,Ecuador,Latacunga,4977.234782608695,851.6,6830.2
Latacunga.28,Ecuador,Latacunga,5179.765217391304,879.8,7256.8
Latacunga.29,Ecuador,Latacunga,5209.852173913044,1459.4,7502
Latacunga.30,Ecuador,Latacunga,5955.834782608696,1500.4,8749.2
Latacunga.31,Ecuador,Latacunga,5019.24347826087,674.8,7381.8
Latacunga.32,Ecuador,Latacunga,5568.773913043478,1071,7767.4
Latacunga.33,Ecuador,Latacunga,5470.417391304348,734.8,7303.4
Latacunga.34,Ecuador,Latacunga,5922.086956521739,1729.8,7920.8
Latacunga.35,Ecuador,Latacunga,5096.991304347826,766.2,7434.6
Latacunga.36,Ecuador,Latacunga,5480.617391304348,1095.6,8513.8
Latacunga.37,Ecuador,Latacunga,5557.852173913044,99.8,8202.2
Latacunga.38,Ecuador,Latacunga,4416.504347826087,529,8233.8
Latacunga.39,Ecuador,Latacunga,4159.495652173913,472,7332.6
Latacunga.40,Ecuador,Latacunga,5385.052173913044,1301,7760
