UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Cincinnati.1,USA,Cincinnati,5366.356521739131,521.6,7618.2
Cincinnati.2,USA,Cincinnati,5560.713043478261,1609.2,8672
Cincinnati.3,USA,Cincinnati,4688.121739130434,716.4,8774
Cincinnati.4,USA,Cincinnati,5961.339130434782,2613,8010
Cincinnati.5,USA,Cincinnati,5502.034782608695,1453.8,8903.8
Cincinnati.6,USA,Cincinnati,3960.095652173913,1245.4,8546
Cincinnati.7,USA,Cincinnati,4220.026086956522,512.4,9157
Cincinnati.8,USA,Cincinnati,4722.44347826087,560.2,9051.8
Cincinnati.9,USA,Cincinnati,4179.991304347826,538.6,9229.2
Cincinnati.10,USA,Cincinnati,5300.895652173913,1574.8,8797.8
Cincinnati.11,USA,Cincinnati,4222.982608695652,963,8806.2
Cincinnati.12,USA,Cincinnati,4797.44347826087,1139.8,8538.8
Cincinnati.13,USA,Cincinnati,5963.269565217392,1617.2,8070
Cincinnati.14,USA,Cincinnati,5747.826086956522,1500.8,8655.2
Cincinnati.15,USA,Cincinnati,5600.295652173913,1667.2,8276.8
Cincinnati.16,USA,Cincinnati,5810.434782608696,2265.4,8821.2
Cincinnati.17,USA,Cincinnati,6376.669565217391,2318.2,8138.2
Cincinnati.18,USA,Cincinnati,5468.539130434782,1595.8,8489.8
Cincinnati.19,USA,Cincinnati,4868.956521739131,1173.8,9302.4
Cincinnati.20,USA,Cincinnati,5398.24347826087,2257.6,8260
Cincinnati.21,USA,Cincinnati,4628.643478260869,1690.4,8946.4
Cincinnati.22,USA,Cincinnati,5207.304347826087,2159,7769.4
Cincinnati.23,USA,Cincinnati,5919.539130434782,2415,7889.6
Cincinnati.24,USA,Cincinnati,6565.44347826087,3189.2,8701.4
Cincinnati.25,USA,Cincinnati,6653.860869565217,2869.2,8502
Cincinnati.26,USA,Cincinnati,4925.095652173913,2304.6,7447.8
Cincinnati.27,USA,Cincinnati,6487.417391304348,3518.4,8181
Cincinnati.28,USA,Cincinnati,6013.095652173914,3423.2,8133.6
Cincinnati.29,USA,Cincinnati,6119.704347826087,2839.8,7801.4
Cincinnati.30,USA,Cincinnati,6390.817391304348,2810.2,8895.2
Cincinnati.31,USA,Cincinnati,5692.834782608696,2723.8,7721.2
Cincinnati.32,USA,Cincinnati,5719.782608695652,2493.2,8339.4
Cincinnati.33,USA,Cincinnati,3956.973913043478,1115,6177.8
Cincinnati.34,USA,Cincinnati,2819.3391304347824,580,4364
Cincinnati.35,USA,Cincinnati,1378.104347826087,295.4,2748.2
Cincinnati.36,USA,Cincinnati,1679.3565217391304,-1480.8,4052.4
Cincinnati.37,USA,Cincinnati,1770.913043478261,374.4,2987.2
Cincinnati.38,USA,Cincinnati,1996.7565217391304,532.6,3088.4
Cincinnati.39,USA,Cincinnati,1779.8260869565217,431,3038.6
