UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Antwerp.1,Belgium,Antwerp,-2422.808695652174,-3000,2647.6
Antwerp.2,Belgium,Antwerp,-1967.0086956521739,-3000,2510
Antwerp.3,Belgium,Antwerp,585.2,-3000,3251.6
Antwerp.4,Belgium,Antwerp,2021.0260869565218,-179.4,3625
Antwerp.5,Belgium,Antwerp,3230.573913043478,938.8,4876.2
Antwerp.6,Belgium,Antwerp,3133.913043478261,1129.6,4647.2
Antwerp.7,Belgium,Antwerp,2997.3391304347824,1379,4308.8
Antwerp.8,Belgium,Antwerp,3972.417391304348,1304.2,5724.4
Antwerp.9,Belgium,Antwerp,4789.95652173913,2160,6421.6
Antwerp.10,Belgium,Antwerp,2605.8,1262,3714.4
Antwerp.11,Belgium,Antwerp,2513.4695652173914,1128.4,3871.2
Antwerp.12,Belgium,Antwerp,2380.1304347826085,1159.2,3580.6
Antwerp.13,Belgium,Antwerp,3177.973913043478,1525.8,4231.4
Antwerp.14,Belgium,Antwerp,4025.8521739130438,1808,5741
Antwerp.15,Belgium,Antwerp,6580.165217391304,4160.4,8667.4
Antwerp.16,Belgium,Antwerp,7107.408695652174,4272.8,8938.4
Antwerp.17,Belgium,Antwerp,6497.973913043478,4604,7809.6
Antwerp.18,Belgium,Antwerp,4893.791304347827,2808.4,6883.6
Antwerp.19,Belgium,Antwerp,6625.104347826087,4399.2,7974.8
Antwerp.20,Belgium,Antwerp,6494.6,4550.6,8129.2
Antwerp.21,Belgium,Antwerp,4885.034782608695,2843,6795
Antwerp.22,Belgium,Antwerp,5068.878260869566,3635.8,7207.6
Antwerp.23,Belgium,Antwerp,5288.852173913044,3586.8,7166
Antwerp.24,Belgium,Antwerp,5153.565217391304,3675.8,6424.8
Antwerp.25,Belgium,Antwerp,6757.130434782609,4943.2,8298.2
Antwerp.26,Belgium,Antwerp,2149.4608695652173,-2070,3474.4
Antwerp.27,Belgium,Antwerp,4531.278260869565,2643,6090
Antwerp.28,Belgium,Antwerp,6069.226086956522,4406.8,7576.6
Antwerp.29,Belgium,Antwerp,4703.808695652174,2932.4,6345
Antwerp.30,Belgium,Antwerp,4703.808695652174,2932.4,6345
Antwerp.31,Belgium,Antwerp,5831.991304347826,4161.8,7323.4
Antwerp.32,Belgium,Antwerp,5831.991304347826,4161.8,7323.4
Antwerp.33,Belgium,Antwerp,6895.217391304348,4368.6,8852.6
Antwerp.34,Belgium,Antwerp,5423.730434782608,2060,7312.8
Antwerp.35,Belgium,Antwerp,6257.008695652174,3314.6,7548.2
Antwerp.36,Belgium,Antwerp,6084.591304347826,3241.8,8218.6
