UID,Country,City,ISC_Mean
Warsaw.1,Poland,Warsaw,46.94101123595506
Warsaw.2,Poland,Warsaw,80.97206703910615
Warsaw.3,Poland,Warsaw,82.33333333333333
Warsaw.4,Poland,Warsaw,61.25833333333333
Warsaw.5,Poland,Warsaw,80.96078431372548
Warsaw.6,Poland,Warsaw,36.561797752808985
Warsaw.7,Poland,Warsaw,59.59773371104816
Warsaw.8,Poland,Warsaw,49.34357541899441
Warsaw.9,Poland,Warsaw,29.588732394366197
Warsaw.10,Poland,Warsaw,35.18941504178273
Warsaw.11,Poland,Warsaw,33.73109243697479
Warsaw.12,Poland,Warsaw,37.779329608938546
Warsaw.13,Poland,Warsaw,26.701704545454547
Warsaw.14,Poland,Warsaw,18.84375
Warsaw.15,Poland,Warsaw,0
Warsaw.16,Poland,Warsaw,1.550561797752809
Warsaw.17,Poland,Warsaw,5.304469273743017
Warsaw.18,Poland,Warsaw,21.22905027932961
Warsaw.19,Poland,Warsaw,29.5041782729805
Warsaw.20,Poland,Warsaw,55.52646239554318
Warsaw.21,Poland,Warsaw,39.03943661971831
Warsaw.22,Poland,Warsaw,35.42897727272727
Warsaw.23,Poland,Warsaw,13.111731843575418
Warsaw.24,Poland,Warsaw,39.00281690140845
Warsaw.25,Poland,Warsaw,12.756302521008404
Warsaw.26,Poland,Warsaw,16.24858757062147
Warsaw.27,Poland,Warsaw,10.597222222222221
Warsaw.28,Poland,Warsaw,27.247191011235955
Warsaw.29,Poland,Warsaw,25.442577030812323
Warsaw.30,Poland,Warsaw,6.146892655367232
Warsaw.31,Poland,Warsaw,2.80672268907563
Warsaw.32,Poland,Warsaw,34.49715909090909
Warsaw.33,Poland,Warsaw,45.1764705882353
Warsaw.34,Poland,Warsaw,45.98885793871866
Warsaw.35,Poland,Warsaw,34.26136363636363
Warsaw.36,Poland,Warsaw,39.994334277620396
Warsaw.37,Poland,Warsaw,8.09915014164306
Warsaw.38,Poland,Warsaw,0.5521126760563381
Warsaw.39,Poland,Warsaw,0
Warsaw.40,Poland,Warsaw,0
Warsaw.41,Poland,Warsaw,0
Warsaw.42,Poland,Warsaw,0
Warsaw.43,Poland,Warsaw,0
Warsaw.44,Poland,Warsaw,2.3258426966292136
Warsaw.45,Poland,Warsaw,0
Warsaw.46,Poland,Warsaw,0
Warsaw.47,Poland,Warsaw,0
Warsaw.48,Poland,Warsaw,0
Warsaw.49,Poland,Warsaw,0
Warsaw.50,Poland,Warsaw,0
