UID,Country,City,ISC_Mean
Denver.1,USA,Denver,64.80985915492958
Denver.2,USA,Denver,70.9434628975265
Denver.3,USA,Denver,63.83032490974729
Denver.4,USA,Denver,57.1859649122807
Denver.5,USA,Denver,43.7773851590106
Denver.6,USA,Denver,32.07394366197183
Denver.7,USA,Denver,24.570422535211268
Denver.8,USA,Denver,38.510791366906474
Denver.9,USA,Denver,63.246428571428574
Denver.10,USA,Denver,47.06761565836299
Denver.11,USA,Denver,47.167857142857144
Denver.12,USA,Denver,42.97153024911032
Denver.13,USA,Denver,20.150877192982456
Denver.14,USA,Denver,14.26148409893993
Denver.15,USA,Denver,15.496428571428572
Denver.16,USA,Denver,31.22222222222222
Denver.17,USA,Denver,10.311188811188812
Denver.18,USA,Denver,23.878048780487806
Denver.19,USA,Denver,38.58741258741259
Denver.20,USA,Denver,35.07368421052632
Denver.21,USA,Denver,48.48943661971831
Denver.22,USA,Denver,30.69611307420495
Denver.23,USA,Denver,34.53496503496503
Denver.24,USA,Denver,74.76408450704226
Denver.25,USA,Denver,47.74305555555556
Denver.26,USA,Denver,36.9859649122807
Denver.27,USA,Denver,33.462633451957295
Denver.28,USA,Denver,44.48409893992933
Denver.29,USA,Denver,37.07473309608541
Denver.30,USA,Denver,0
Denver.31,USA,Denver,0
Denver.32,USA,Denver,7.796491228070176
Denver.33,USA,Denver,1.5555555555555556
Denver.34,USA,Denver,1.8426573426573427
Denver.35,USA,Denver,0
Denver.36,USA,Denver,0
Denver.37,USA,Denver,0
Denver.38,USA,Denver,0
Denver.39,USA,Denver,0
Denver.40,USA,Denver,44.34154929577465
Denver.41,USA,Denver,21.489436619718308
Denver.42,USA,Denver,36.1859649122807
Denver.43,USA,Denver,69.66666666666667
