UID,Country,City,ISC_Mean
Edmonton.1,Canada,Edmonton,33.70652173913044
Edmonton.2,Canada,Edmonton,75.89100817438693
Edmonton.3,Canada,Edmonton,88.19618528610354
Edmonton.4,Canada,Edmonton,77.41689373297002
Edmonton.5,Canada,Edmonton,40.136986301369866
Edmonton.6,Canada,Edmonton,64.62432432432432
Edmonton.7,Canada,Edmonton,44.3027027027027
Edmonton.8,Canada,Edmonton,63.060109289617486
Edmonton.9,Canada,Edmonton,47.256198347107436
Edmonton.10,Canada,Edmonton,62.19390581717452
Edmonton.11,Canada,Edmonton,50.796195652173914
Edmonton.12,Canada,Edmonton,53.97506925207756
Edmonton.13,Canada,Edmonton,51.78142076502732
Edmonton.14,Canada,Edmonton,23.39673913043478
Edmonton.15,Canada,Edmonton,61.125
Edmonton.16,Canada,Edmonton,27.618528610354222
Edmonton.17,Canada,Edmonton,55.14247311827957
Edmonton.18,Canada,Edmonton,8.602209944751381
Edmonton.19,Canada,Edmonton,7.345945945945946
Edmonton.20,Canada,Edmonton,33.514905149051494
Edmonton.21,Canada,Edmonton,46.40166204986149
Edmonton.22,Canada,Edmonton,21.77445652173913
Edmonton.23,Canada,Edmonton,17.133879781420767
Edmonton.24,Canada,Edmonton,10.560773480662984
Edmonton.25,Canada,Edmonton,69.88121546961327
Edmonton.26,Canada,Edmonton,19.97027027027027
Edmonton.27,Canada,Edmonton,7.926430517711172
Edmonton.28,Canada,Edmonton,0
Edmonton.29,Canada,Edmonton,0
Edmonton.30,Canada,Edmonton,0
Edmonton.31,Canada,Edmonton,0
Edmonton.32,Canada,Edmonton,0
Edmonton.33,Canada,Edmonton,0
Edmonton.34,Canada,Edmonton,0.34594594594594597
Edmonton.35,Canada,Edmonton,1.1092896174863387
Edmonton.36,Canada,Edmonton,72.67313019390582
Edmonton.37,Canada,Edmonton,0
Edmonton.38,Canada,Edmonton,34.63661202185792
Edmonton.39,Canada,Edmonton,91
Edmonton.40,Canada,Edmonton,92.80874316939891
Edmonton.41,Canada,Edmonton,86.04371584699453
Edmonton.42,Canada,Edmonton,71.42857142857143
Edmonton.43,Canada,Edmonton,66.02989130434783
Edmonton.44,Canada,Edmonton,57.03021978021978
