UID,Country,City,ISC_Mean
Talca.1,Chile,Talca,68.76579925650557
Talca.2,Chile,Talca,58.313653136531364
Talca.3,Chile,Talca,60.843283582089555
Talca.4,Chile,Talca,50.36802973977695
Talca.5,Chile,Talca,38.814126394052046
Talca.6,Chile,Talca,63.992537313432834
Talca.7,Chile,Talca,58.76752767527675
Talca.8,Chile,Talca,22.83582089552239
Talca.9,Chile,Talca,24.026119402985074
Talca.10,Chile,Talca,8.142857142857142
Talca.11,Chile,Talca,5.107407407407408
Talca.12,Chile,Talca,7.322222222222222
Talca.13,Chile,Talca,5.549815498154982
Talca.14,Chile,Talca,5.561797752808989
Talca.15,Chile,Talca,3.9737827715355807
Talca.16,Chile,Talca,22.985239852398525
Talca.17,Chile,Talca,21.387218045112782
Talca.18,Chile,Talca,6.864468864468864
Talca.19,Chile,Talca,42.69259259259259
Talca.20,Chile,Talca,6.669117647058823
Talca.21,Chile,Talca,10.988679245283018
Talca.22,Chile,Talca,2.1148148148148147
Talca.23,Chile,Talca,0.27169811320754716
Talca.24,Chile,Talca,0
Talca.25,Chile,Talca,4.239700374531835
Talca.26,Chile,Talca,5.7555555555555555
Talca.27,Chile,Talca,0
Talca.28,Chile,Talca,0
Talca.29,Chile,Talca,0
Talca.30,Chile,Talca,0
Talca.31,Chile,Talca,0
Talca.32,Chile,Talca,0
Talca.33,Chile,Talca,0
Talca.34,Chile,Talca,0
Talca.35,Chile,Talca,0
Talca.36,Chile,Talca,0
Talca.37,Chile,Talca,0
Talca.38,Chile,Talca,54.11985018726592
Talca.39,Chile,Talca,68.01119402985074
Talca.40,Chile,Talca,71.34962406015038
