UID,Country,City,ISC_Mean
Rochester.1,USA,Rochester,43.060402684563755
Rochester.2,USA,Rochester,40.48344370860927
Rochester.3,USA,Rochester,38.74149659863946
Rochester.4,USA,Rochester,23.027027027027028
Rochester.5,USA,Rochester,13.026666666666667
Rochester.6,USA,Rochester,3.1533333333333333
Rochester.7,USA,Rochester,7.493288590604027
Rochester.8,USA,Rochester,43.95593220338983
Rochester.9,USA,Rochester,53.023569023569024
Rochester.10,USA,Rochester,26.023411371237458
Rochester.11,USA,Rochester,38.45973154362416
Rochester.12,USA,Rochester,49.648464163822524
Rochester.13,USA,Rochester,55.402027027027025
Rochester.14,USA,Rochester,73.63265306122449
Rochester.15,USA,Rochester,73.63265306122449
Rochester.16,USA,Rochester,45.67109634551495
Rochester.17,USA,Rochester,14.739864864864865
Rochester.18,USA,Rochester,12.387959866220736
Rochester.19,USA,Rochester,30.40268456375839
Rochester.20,USA,Rochester,2.9866220735785953
Rochester.21,USA,Rochester,7.447811447811448
Rochester.22,USA,Rochester,0
Rochester.23,USA,Rochester,0
Rochester.24,USA,Rochester,0
Rochester.25,USA,Rochester,0
Rochester.26,USA,Rochester,1.0738255033557047
Rochester.27,USA,Rochester,1.348993288590604
Rochester.28,USA,Rochester,8.08970099667774
Rochester.29,USA,Rochester,14.68
Rochester.30,USA,Rochester,3.8366666666666664
Rochester.31,USA,Rochester,0
Rochester.32,USA,Rochester,0
Rochester.33,USA,Rochester,0
Rochester.34,USA,Rochester,0
Rochester.35,USA,Rochester,0
Rochester.36,USA,Rochester,0
Rochester.37,USA,Rochester,0
Rochester.38,USA,Rochester,0
Rochester.39,USA,Rochester,11.251677852348994
Rochester.40,USA,Rochester,7.0606060606060606
Rochester.41,USA,Rochester,0
