UID,Country,City,ISC_Mean
Montreal.1,Canada,Montreal,0
Montreal.2,Canada,Montreal,0
Montreal.3,Canada,Montreal,0
Montreal.4,Canada,Montreal,0
Montreal.5,Canada,Montreal,0
Montreal.6,Canada,Montreal,0
Montreal.7,Canada,Montreal,0
Montreal.8,Canada,Montreal,0
Montreal.9,Canada,Montreal,0
Montreal.10,Canada,Montreal,0.8697068403908795
Montreal.11,Canada,Montreal,0
Montreal.12,Canada,Montreal,0.9539473684210527
Montreal.13,Canada,Montreal,0
Montreal.14,Canada,Montreal,0
Montreal.15,Canada,Montreal,0.12179487179487179
Montreal.16,Canada,Montreal,0
Montreal.17,Canada,Montreal,0
Montreal.18,Canada,Montreal,0
Montreal.19,Canada,Montreal,0
Montreal.20,Canada,Montreal,0
Montreal.21,Canada,Montreal,0
Montreal.22,Canada,Montreal,1.0855263157894737
Montreal.23,Canada,Montreal,0
Montreal.24,Canada,Montreal,0
Montreal.25,Canada,Montreal,0
Montreal.26,Canada,Montreal,0
Montreal.27,Canada,Montreal,0
Montreal.28,Canada,Montreal,7.701587301587302
Montreal.29,Canada,Montreal,58.78135048231511
Montreal.30,Canada,Montreal,0
Montreal.31,Canada,Montreal,0
Montreal.32,Canada,Montreal,0
Montreal.33,Canada,Montreal,16.90938511326861
Montreal.34,Canada,Montreal,0
Montreal.35,Canada,Montreal,1.5910543130990416
Montreal.36,Canada,Montreal,14.15210355987055
Montreal.37,Canada,Montreal,32.38263665594855
Montreal.38,Canada,Montreal,74.4326923076923
Montreal.39,Canada,Montreal,85.19365079365079
Montreal.40,Canada,Montreal,82.0359477124183
Montreal.41,Canada,Montreal,67.12091503267973
Montreal.42,Canada,Montreal,77.19292604501608
Montreal.43,Canada,Montreal,65.02572347266882
Montreal.44,Canada,Montreal,40.3035143769968
Montreal.45,Canada,Montreal,55.97435897435897
Montreal.46,Canada,Montreal,80.30744336569579
Montreal.47,Canada,Montreal,65.97385620915033
Montreal.48,Canada,Montreal,81.74121405750799
