UID,Country,City,ISC_Mean
Fredericton.1,Canada,Fredericton,42.29206349206349
Fredericton.2,Canada,Fredericton,43.38782051282051
Fredericton.3,Canada,Fredericton,63.166666666666664
Fredericton.4,Canada,Fredericton,74.9968253968254
Fredericton.5,Canada,Fredericton,76.92698412698412
Fredericton.6,Canada,Fredericton,5.012658227848101
Fredericton.7,Canada,Fredericton,39.367924528301884
Fredericton.8,Canada,Fredericton,39.955128205128204
Fredericton.9,Canada,Fredericton,30.180379746835442
Fredericton.10,Canada,Fredericton,19.812698412698413
Fredericton.11,Canada,Fredericton,25.02922077922078
Fredericton.12,Canada,Fredericton,25.971153846153847
Fredericton.13,Canada,Fredericton,25.186708860759495
Fredericton.14,Canada,Fredericton,2.1182108626198084
Fredericton.15,Canada,Fredericton,3.7350157728706623
Fredericton.16,Canada,Fredericton,5.773885350318471
Fredericton.17,Canada,Fredericton,13.374603174603175
Fredericton.18,Canada,Fredericton,16.91111111111111
Fredericton.19,Canada,Fredericton,1.3174603174603174
Fredericton.20,Canada,Fredericton,0
Fredericton.21,Canada,Fredericton,0
Fredericton.22,Canada,Fredericton,0
Fredericton.23,Canada,Fredericton,0
Fredericton.24,Canada,Fredericton,0
Fredericton.25,Canada,Fredericton,0
Fredericton.26,Canada,Fredericton,0
Fredericton.27,Canada,Fredericton,0
Fredericton.28,Canada,Fredericton,0
Fredericton.29,Canada,Fredericton,0
Fredericton.30,Canada,Fredericton,0
Fredericton.31,Canada,Fredericton,0
Fredericton.32,Canada,Fredericton,0
Fredericton.33,Canada,Fredericton,0
Fredericton.34,Canada,Fredericton,0
Fredericton.35,Canada,Fredericton,0
Fredericton.36,Canada,Fredericton,0
Fredericton.37,Canada,Fredericton,0
Fredericton.38,Canada,Fredericton,0
