UID,Country,City,ISC_Mean
Calgary.1,Canada,Calgary,92.54782608695652
Calgary.2,Canada,Calgary,32.72079772079772
Calgary.3,Canada,Calgary,50.95415472779369
Calgary.4,Canada,Calgary,58.82234957020057
Calgary.5,Canada,Calgary,56.12968299711815
Calgary.6,Canada,Calgary,50.461095100864554
Calgary.7,Canada,Calgary,61.37463976945245
Calgary.8,Canada,Calgary,43.23837209302326
Calgary.9,Canada,Calgary,47.94252873563219
Calgary.10,Canada,Calgary,53.63400576368876
Calgary.11,Canada,Calgary,66.82898550724637
Calgary.12,Canada,Calgary,8.092485549132949
Calgary.13,Canada,Calgary,6.6695652173913045
Calgary.14,Canada,Calgary,10.173913043478262
Calgary.15,Canada,Calgary,65.75290697674419
Calgary.16,Canada,Calgary,44.875354107648725
Calgary.17,Canada,Calgary,53.422413793103445
Calgary.18,Canada,Calgary,59.3
Calgary.19,Canada,Calgary,1.830945558739255
Calgary.20,Canada,Calgary,0
Calgary.21,Canada,Calgary,0
Calgary.22,Canada,Calgary,0
Calgary.23,Canada,Calgary,0
Calgary.24,Canada,Calgary,0
Calgary.25,Canada,Calgary,0
Calgary.26,Canada,Calgary,0
Calgary.27,Canada,Calgary,0
Calgary.28,Canada,Calgary,0
Calgary.29,Canada,Calgary,0
Calgary.30,Canada,Calgary,0
Calgary.31,Canada,Calgary,0
Calgary.32,Canada,Calgary,90.85087719298245
Calgary.33,Canada,Calgary,82.8414985590778
Calgary.34,Canada,Calgary,85.58840579710144
Calgary.35,Canada,Calgary,70.59011627906976
Calgary.36,Canada,Calgary,45.673352435530084
Calgary.37,Canada,Calgary,50.301449275362316
Calgary.38,Canada,Calgary,48.4080459770115
Calgary.39,Canada,Calgary,46.066473988439306
Calgary.40,Canada,Calgary,68.39017341040463
