UID,Country,City,ISC_Mean
Minneapolis.1,USA,Minneapolis,0
Minneapolis.2,USA,Minneapolis,0
Minneapolis.3,USA,Minneapolis,0
Minneapolis.4,USA,Minneapolis,0
Minneapolis.5,USA,Minneapolis,0
Minneapolis.6,USA,Minneapolis,0
Minneapolis.7,USA,Minneapolis,0
Minneapolis.8,USA,Minneapolis,0.12012987012987013
Minneapolis.9,USA,Minneapolis,0
Minneapolis.10,USA,Minneapolis,0
Minneapolis.11,USA,Minneapolis,0
Minneapolis.12,USA,Minneapolis,0
Minneapolis.13,USA,Minneapolis,0
Minneapolis.14,USA,Minneapolis,0
Minneapolis.15,USA,Minneapolis,0
Minneapolis.16,USA,Minneapolis,0
Minneapolis.17,USA,Minneapolis,0
Minneapolis.18,USA,Minneapolis,0
Minneapolis.19,USA,Minneapolis,0
Minneapolis.20,USA,Minneapolis,33.23452768729641
Minneapolis.21,USA,Minneapolis,43.437299035369776
Minneapolis.22,USA,Minneapolis,3.039344262295082
Minneapolis.23,USA,Minneapolis,10.255663430420713
Minneapolis.24,USA,Minneapolis,0
Minneapolis.25,USA,Minneapolis,20.43421052631579
Minneapolis.26,USA,Minneapolis,26.6
Minneapolis.27,USA,Minneapolis,30.99344262295082
Minneapolis.28,USA,Minneapolis,19.135922330097088
Minneapolis.29,USA,Minneapolis,5.683870967741935
Minneapolis.30,USA,Minneapolis,0
Minneapolis.31,USA,Minneapolis,9.660194174757281
Minneapolis.32,USA,Minneapolis,85.2135922330097
Minneapolis.33,USA,Minneapolis,61.629392971246006
Minneapolis.34,USA,Minneapolis,30.188925081433226
Minneapolis.35,USA,Minneapolis,30.702875399361023
Minneapolis.36,USA,Minneapolis,17.906451612903226
Minneapolis.37,USA,Minneapolis,48.36451612903226
Minneapolis.38,USA,Minneapolis,58.14193548387097
Minneapolis.39,USA,Minneapolis,49.11363636363637
Minneapolis.40,USA,Minneapolis,87.67948717948718
Minneapolis.41,USA,Minneapolis,67.73597359735973
Minneapolis.42,USA,Minneapolis,68.30744336569579
Minneapolis.43,USA,Minneapolis,27.789473684210527
