Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
Netherlands,Amsterdam,52.373169,4.89066,52.435001,5.015338,10.9,10.972,0.9934
Netherlands,Amsterdam,52.373169,4.89066,52.437133,5.013423,10.9518,10.972,0.9982
Netherlands,Amsterdam,52.373169,4.89066,52.438437,5.011965,10.972,10.972,1
Netherlands,Amsterdam,52.373169,4.89066,52.397239,4.947181,4.6774,10.972,0.4263
Netherlands,Amsterdam,52.373169,4.89066,52.433863,4.999307,9.9936,10.972,0.9108
Netherlands,Amsterdam,52.373169,4.89066,52.428825,4.9874410000000005,9.0228,10.972,0.8223
Netherlands,Amsterdam,52.373169,4.89066,52.410537,4.968426,6.7165,10.972,0.6121
Netherlands,Amsterdam,52.373169,4.89066,52.425544,4.989985,8.9067,10.972,0.8118
Netherlands,Amsterdam,52.373169,4.89066,52.412986,4.972029,7.0773,10.972,0.645
Netherlands,Amsterdam,52.373169,4.89066,52.415323,4.976897,7.4974,10.972,0.6833
Netherlands,Amsterdam,52.373169,4.89066,52.416622,4.979426999999999,7.7216,10.972,0.7038
Netherlands,Amsterdam,52.373169,4.89066,52.417613,4.983176,7.9893,10.972,0.7282
Netherlands,Amsterdam,52.373169,4.89066,52.419243,4.98698,8.3041,10.972,0.7568
Netherlands,Amsterdam,52.373169,4.89066,52.420388,4.990113,8.55,10.972,0.7793
Netherlands,Amsterdam,52.373169,4.89066,52.422443,4.990880000000001,8.7325,10.972,0.7959
Netherlands,Amsterdam,52.373169,4.89066,52.424404,4.991186,8.8867,10.972,0.8099
Netherlands,Amsterdam,52.373169,4.89066,52.360757,4.899087000000001,1.494,10.972,0.1362
Netherlands,Amsterdam,52.373169,4.89066,52.365549,4.903933,1.2369,10.972,0.1127
Netherlands,Amsterdam,52.373169,4.89066,52.394775,4.937672,3.994,10.972,0.364
Netherlands,Amsterdam,52.373169,4.89066,52.366454,4.90637,1.302,10.972,0.1187
Netherlands,Amsterdam,52.373169,4.89066,52.400113,4.952466,5.1546,10.972,0.4698
Netherlands,Amsterdam,52.373169,4.89066,52.375240000000005,4.914497,1.6345,10.972,0.149
Netherlands,Amsterdam,52.373169,4.89066,52.387919,4.924976999999999,2.8488,10.972,0.2596
Netherlands,Amsterdam,52.373169,4.89066,52.363128,4.880632,1.3077,10.972,0.1192
Netherlands,Amsterdam,52.373169,4.89066,52.382197,4.9105300000000005,1.6813,10.972,0.1532
Netherlands,Amsterdam,52.373169,4.89066,52.432219,5.006563,10.244,10.972,0.9336
Netherlands,Amsterdam,52.373169,4.89066,52.405945,4.963312999999999,6.1311,10.972,0.5588
Netherlands,Amsterdam,52.373169,4.89066,52.390912,4.932819,3.4757,10.972,0.3168
Netherlands,Amsterdam,52.373169,4.89066,52.390121,4.928551000000001,3.1886,10.972,0.2906
Netherlands,Amsterdam,52.373169,4.89066,52.38993,4.92569,3.021,10.972,0.2753
Netherlands,Amsterdam,52.373169,4.89066,52.368145,4.90878,1.3511,10.972,0.1231
Netherlands,Amsterdam,52.373169,4.89066,52.355017,4.896751999999999,2.0604,10.972,0.1878
Netherlands,Amsterdam,52.373169,4.89066,52.372278,4.916428,1.7521,10.972,0.1597
Netherlands,Amsterdam,52.373169,4.89066,52.400541,4.9575569999999995,5.4658,10.972,0.4982
Netherlands,Amsterdam,52.373169,4.89066,52.43464300000001,5.001365,10.1552,10.972,0.9256
Netherlands,Amsterdam,52.373169,4.89066,52.395740999999994,4.942175,4.3039,10.972,0.3923
Netherlands,Amsterdam,52.373169,4.89066,52.358754,4.891475,1.6038,10.972,0.1462
Netherlands,Amsterdam,52.373169,4.89066,52.409244,4.965058,6.4482,10.972,0.5877
Netherlands,Amsterdam,52.373169,4.89066,52.403844,4.960637,5.8468,10.972,0.5329
Netherlands,Amsterdam,52.373169,4.89066,52.386938,4.918367,2.4251,10.972,0.221
