Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,Canada,Fergus,43.70367,-80.37953,1,43.70666,-80.378056,0.35295451997166377,8.240240672215846,0.0428
North America,Canada,Fergus,43.70367,-80.37953,2,43.706294,-80.378795,0.29769718058711286,8.240240672215846,0.0361
North America,Canada,Fergus,43.70367,-80.37953,3,43.70647,-80.380319,0.31773987114132257,8.240240672215846,0.0386
North America,Canada,Fergus,43.70367,-80.37953,4,43.707288,-80.380983,0.4189144300833083,8.240240672215846,0.0508
North America,Canada,Fergus,43.70367,-80.37953,5,43.707789,-80.38175,0.4915476359946682,8.240240672215846,0.0597
North America,Canada,Fergus,43.70367,-80.37953,6,43.709132,-80.383737,0.6951446647448694,8.240240672215846,0.0844
North America,Canada,Fergus,43.70367,-80.37953,7,43.711351,-80.386593,1.0255626966982028,8.240240672215846,0.1245
North America,Canada,Fergus,43.70367,-80.37953,8,43.7128,-80.3903,1.334188939522197,8.240240672215846,0.1619
North America,Canada,Fergus,43.70367,-80.37953,9,43.714216,-80.392067,1.5461565049823085,8.240240672215846,0.1876
North America,Canada,Fergus,43.70367,-80.37953,10,43.715731,-80.392949,1.7210312765061777,8.240240672215846,0.2089
North America,Canada,Fergus,43.70367,-80.37953,11,43.71505,-80.398354,1.9724334111862736,8.240240672215846,0.2394
North America,Canada,Fergus,43.70367,-80.37953,12,43.719551,-80.398679,2.342470898922161,8.240240672215846,0.2843
North America,Canada,Fergus,43.70367,-80.37953,13,43.721697,-80.403645,2.7883128820226646,8.240240672215846,0.3384
North America,Canada,Fergus,43.70367,-80.37953,14,43.728706,-80.411177,3.7708052932557585,8.240240672215846,0.4576
North America,Canada,Fergus,43.70367,-80.37953,15,43.734205,-80.418798,4.635427262115578,8.240240672215846,0.5625
North America,Canada,Fergus,43.70367,-80.37953,16,43.736751,-80.42234599999998,5.036886322789465,8.240240672215846,0.6113
North America,Canada,Fergus,43.70367,-80.37953,17,43.739241,-80.427429,5.5191601090707465,8.240240672215846,0.6698
North America,Canada,Fergus,43.70367,-80.37953,18,43.747317,-80.43719300000002,6.71004907817653,8.240240672215846,0.8143
North America,Canada,Fergus,43.70367,-80.37953,19,43.752122,-80.448933,7.754116377709879,8.240240672215846,0.941
North America,Canada,Fergus,43.70367,-80.37953,20,43.755936,-80.45223299999998,8.240240672215846,8.240240672215846,1
