Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
USA,Burlington,44.476299,-73.213547,44.476000000000006,-73.2135,0.0335,18.7723,0.0018
USA,Burlington,44.476299,-73.213547,44.4758,-73.2079,0.4515,18.7723,0.0241
USA,Burlington,44.476299,-73.213547,44.4769,-73.2026,0.8711,18.7723,0.0464
USA,Burlington,44.476299,-73.213547,44.4764,-73.2004,1.0432,18.7723,0.0556
USA,Burlington,44.476299,-73.213547,44.4749,-73.1958,1.4167,18.7723,0.0755
USA,Burlington,44.476299,-73.213547,44.4743,-73.1947,1.5118,18.7723,0.0805
USA,Burlington,44.476299,-73.213547,44.4731,-73.192,1.7462,18.7723,0.093
USA,Burlington,44.476299,-73.213547,44.4723,-73.1885,2.0365,18.7723,0.1085
USA,Burlington,44.476299,-73.213547,44.4714,-73.1869,2.1834,18.7723,0.1163
USA,Burlington,44.476299,-73.213547,44.4695,-73.1808,2.7061,18.7723,0.1442
USA,Burlington,44.476299,-73.213547,44.4682,-73.1772,3.0214,18.7723,0.1609
USA,Burlington,44.476299,-73.213547,44.4671,-73.1734,3.3458,18.7723,0.1782
USA,Burlington,44.476299,-73.213547,44.4666,-73.1698,3.6349,18.7723,0.1936
USA,Burlington,44.476299,-73.213547,44.4657,-73.1665,3.9148,18.7723,0.2085
USA,Burlington,44.476299,-73.213547,44.465,-73.1617,4.3016,18.7723,0.2291
USA,Burlington,44.476299,-73.213547,44.4617,-73.1534,5.0413,18.7723,0.2685
USA,Burlington,44.476299,-73.213547,44.4593,-73.14699999999999,5.6088,18.7723,0.2988
USA,Burlington,44.476299,-73.213547,44.4574,-73.1278,7.1216,18.7723,0.3794
USA,Burlington,44.476299,-73.213547,44.4518,-73.1183,8.0346,18.7723,0.428
USA,Burlington,44.476299,-73.213547,44.4471,-73.1089,8.9171,18.7723,0.475
USA,Burlington,44.476299,-73.213547,44.4453,-73.1006,9.6037,18.7723,0.5116
USA,Burlington,44.476299,-73.213547,44.4406,-73.0831,11.088,18.7723,0.5907
USA,Burlington,44.476299,-73.213547,44.43899999999999,-73.0781,11.5224,18.7723,0.6138
USA,Burlington,44.476299,-73.213547,44.4383,-73.0748,11.7948,18.7723,0.6283
USA,Burlington,44.476299,-73.213547,44.4404,-73.071,11.997,18.7723,0.6391
USA,Burlington,44.476299,-73.213547,44.438,-73.0678,12.3267,18.7723,0.6566
USA,Burlington,44.476299,-73.213547,44.4348,-73.0617,12.9053,18.7723,0.6875
USA,Burlington,44.476299,-73.213547,44.435,-73.0554,13.3658,18.7723,0.712
USA,Burlington,44.476299,-73.213547,44.4356,-73.0451,14.1148,18.7723,0.7519
USA,Burlington,44.476299,-73.213547,44.4343,-73.038,14.6951,18.7723,0.7828
USA,Burlington,44.476299,-73.213547,44.4314,-73.0324,15.2202,18.7723,0.8108
USA,Burlington,44.476299,-73.213547,44.4293,-73.0299,15.4853,18.7723,0.8249
USA,Burlington,44.476299,-73.213547,44.4258,-73.0221,16.2006,18.7723,0.863
USA,Burlington,44.476299,-73.213547,44.4211,-73.0161,16.8322,18.7723,0.8967
USA,Burlington,44.476299,-73.213547,44.4237,-73.0149,16.8179,18.7723,0.8959
USA,Burlington,44.476299,-73.213547,44.4263,-73.0142,16.7717,18.7723,0.8934
USA,Burlington,44.476299,-73.213547,44.4259,-73.0106,17.0561,18.7723,0.9086
USA,Burlington,44.476299,-73.213547,44.4233,-73.0071,17.4148,18.7723,0.9277
USA,Burlington,44.476299,-73.213547,44.4224,-73.0056,17.5609,18.7723,0.9355
USA,Burlington,44.476299,-73.213547,44.4188,-73.0013,18.0207,18.7723,0.96
USA,Burlington,44.476299,-73.213547,44.415,-72.9991,18.3375,18.7723,0.9768
USA,Burlington,44.476299,-73.213547,44.4095,-72.999,18.5815,18.7723,0.9898
USA,Burlington,44.476299,-73.213547,44.408,-72.9973,18.7723,18.7723,1
USA,Burlington,44.476299,-73.213547,44.4124,-72.9994,18.4253,18.7723,0.9815
USA,Burlington,44.476299,-73.213547,44.4186,-73.001,18.0509,18.7723,0.9616
USA,Burlington,44.476299,-73.213547,44.4246,-73.0133,16.9026,18.7723,0.9004
USA,Burlington,44.476299,-73.213547,44.438,-73.0353,14.7742,18.7723,0.787
USA,Burlington,44.476299,-73.213547,44.4351,-73.0473,13.9677,18.7723,0.7441
USA,Burlington,44.476299,-73.213547,44.4304,-73.0746,12.1524,18.7723,0.6474
USA,Burlington,44.476299,-73.213547,44.4372,-73.0688,12.2835,18.7723,0.6543
