Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
Belgium,Antwerp,51.219448,4.402464,51.225303,4.399614,0.6806,14.0713,0.0484
Belgium,Antwerp,51.219448,4.402464,51.220878000000006,4.39679,0.426,14.0713,0.0303
Belgium,Antwerp,51.219448,4.402464,51.211862000000004,4.414955,1.2118,14.0713,0.0861
Belgium,Antwerp,51.219448,4.402464,51.211659999999995,4.411644,1.0765,14.0713,0.0765
Belgium,Antwerp,51.219448,4.402464,51.206817,4.419233999999999,1.8268,14.0713,0.1298
Belgium,Antwerp,51.219448,4.402464,51.203128,4.423144000000001,2.317,14.0713,0.1647
Belgium,Antwerp,51.219448,4.402464,51.200821000000005,4.413034,2.1982,14.0713,0.1562
Belgium,Antwerp,51.219448,4.402464,51.198955,4.41173,2.3684,14.0713,0.1683
Belgium,Antwerp,51.219448,4.402464,51.198894,4.401175,2.2873,14.0713,0.1626
Belgium,Antwerp,51.219448,4.402464,51.195137,4.405474,2.7114,14.0713,0.1927
Belgium,Antwerp,51.219448,4.402464,51.190011,4.445131,4.4215,14.0713,0.3142
Belgium,Antwerp,51.219448,4.402464,51.187771000000005,4.44298,4.5138,14.0713,0.3208
Belgium,Antwerp,51.219448,4.402464,51.18428,4.439037,4.6674,14.0713,0.3317
Belgium,Antwerp,51.219448,4.402464,51.189362,4.430236,3.8646,14.0713,0.2746
Belgium,Antwerp,51.219448,4.402464,51.189789000000005,4.42617,3.6884,14.0713,0.2621
Belgium,Antwerp,51.219448,4.402464,51.190699,4.423128,3.5059,14.0713,0.2492
Belgium,Antwerp,51.219448,4.402464,51.179379,4.432135,4.9117,14.0713,0.3491
Belgium,Antwerp,51.219448,4.402464,51.170133,4.433382,5.8916,14.0713,0.4187
Belgium,Antwerp,51.219448,4.402464,51.16093,4.425758999999999,6.7064,14.0713,0.4766
Belgium,Antwerp,51.219448,4.402464,51.158161,4.425579,7.0026,14.0713,0.4977
Belgium,Antwerp,51.219448,4.402464,51.153426,4.420119000000001,7.4437,14.0713,0.529
Belgium,Antwerp,51.219448,4.402464,51.150201,4.418767,7.7833,14.0713,0.5531
Belgium,Antwerp,51.219448,4.402464,51.147407,4.416583999999999,8.0708,14.0713,0.5736
Belgium,Antwerp,51.219448,4.402464,51.145272,4.417448,8.3139,14.0713,0.5908
Belgium,Antwerp,51.219448,4.402464,51.142559000000006,4.415018,8.5943,14.0713,0.6108
Belgium,Antwerp,51.219448,4.402464,51.138403,4.415318,9.0562,14.0713,0.6436
Belgium,Antwerp,51.219448,4.402464,51.136606,4.416048,9.2602,14.0713,0.6581
Belgium,Antwerp,51.219448,4.402464,51.138917,4.410603,8.9726,14.0713,0.6377
Belgium,Antwerp,51.219448,4.402464,51.138881,4.4024019999999995,8.9586,14.0713,0.6367
Belgium,Antwerp,51.219448,4.402464,51.195054,4.426243,3.1783,14.0713,0.2259
Belgium,Antwerp,51.219448,4.402464,51.163924,4.429186,6.4487,14.0713,0.4583
Belgium,Antwerp,51.219448,4.402464,51.13202,4.402678,9.7216,14.0713,0.6909
Belgium,Antwerp,51.219448,4.402464,51.128696999999995,4.4000129999999995,10.0925,14.0713,0.7172
Belgium,Antwerp,51.219448,4.402464,51.126711,4.401065,10.3123,14.0713,0.7329
Belgium,Antwerp,51.219448,4.402464,51.115728,4.39609,11.5417,14.0713,0.8202
Belgium,Antwerp,51.219448,4.402464,51.113258,4.39615,11.816,14.0713,0.8397
Belgium,Antwerp,51.219448,4.402464,51.110682,4.394933,12.1056,14.0713,0.8603
Belgium,Antwerp,51.219448,4.402464,51.106106,4.398172,12.6066,14.0713,0.8959
Belgium,Antwerp,51.219448,4.402464,51.096096,4.398203,13.7193,14.0713,0.975
Belgium,Antwerp,51.219448,4.402464,51.092969,4.395898000000001,14.0713,14.0713,1
