Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
Germany,Halle,51.482504,11.970545,51.472077,11.967329,1.1806,10.3054,0.1146
Germany,Halle,51.482504,11.970545,51.473387,11.971248,1.0149,10.3054,0.0985
Germany,Halle,51.482504,11.970545,51.475413,11.972826,0.8042,10.3054,0.078
Germany,Halle,51.482504,11.970545,51.477447,11.971256,0.5645,10.3054,0.0548
Germany,Halle,51.482504,11.970545,51.4796,11.969717,0.328,10.3054,0.0318
Germany,Halle,51.482504,11.970545,51.480781,11.973211,0.2661,10.3054,0.0258
Germany,Halle,51.482504,11.970545,51.482712,11.975618,0.352,10.3054,0.0342
Germany,Halle,51.482504,11.970545,51.483845,11.979094,0.6105,10.3054,0.0592
Germany,Halle,51.482504,11.970545,51.487741,11.978655,0.809,10.3054,0.0785
Germany,Halle,51.482504,11.970545,51.490234,11.98028,1.0923,10.3054,0.106
Germany,Halle,51.482504,11.970545,51.49204,11.982376,1.3399,10.3054,0.13
Germany,Halle,51.482504,11.970545,51.495011,11.98194,1.5989,10.3054,0.1552
Germany,Halle,51.482504,11.970545,51.49716,11.981577,1.7998,10.3054,0.1746
Germany,Halle,51.482504,11.970545,51.500231,11.983402,2.1628,10.3054,0.2099
Germany,Halle,51.482504,11.970545,51.502127,11.985438,2.4133,10.3054,0.2342
Germany,Halle,51.482504,11.970545,51.50378,11.98771,2.6475,10.3054,0.2569
Germany,Halle,51.482504,11.970545,51.505619,11.991265,2.9434,10.3054,0.2856
Germany,Halle,51.482504,11.970545,51.507626,11.993494,3.2136,10.3054,0.3118
Germany,Halle,51.482504,11.970545,51.509984,11.994708,3.4835,10.3054,0.338
Germany,Halle,51.482504,11.970545,51.512718,11.994865,3.7579,10.3054,0.3647
Germany,Halle,51.482504,11.970545,51.516110999999995,11.996111,4.1348,10.3054,0.4012
Germany,Halle,51.482504,11.970545,51.518199,11.998902,4.4279,10.3054,0.4297
Germany,Halle,51.482504,11.970545,51.522110999999995,11.996264,4.7503,10.3054,0.461
Germany,Halle,51.482504,11.970545,51.524839,11.999146,5.1067,10.3054,0.4955
Germany,Halle,51.482504,11.970545,51.527347,11.996901,5.3095,10.3054,0.5152
Germany,Halle,51.482504,11.970545,51.530556,11.994722,5.599,10.3054,0.5433
Germany,Halle,51.482504,11.970545,51.533005,11.988759,5.7552,10.3054,0.5585
Germany,Halle,51.482504,11.970545,51.535357,11.98925,6.0179,10.3054,0.584
Germany,Halle,51.482504,11.970545,51.538044,11.989478,6.3132,10.3054,0.6126
Germany,Halle,51.482504,11.970545,51.540277,11.99023,6.5669,10.3054,0.6372
Germany,Halle,51.482504,11.970545,51.542899,11.991675,6.873,10.3054,0.6669
Germany,Halle,51.482504,11.970545,51.545368,11.992838,7.1584,10.3054,0.6946
Germany,Halle,51.482504,11.970545,51.547844,11.995189,7.4629,10.3054,0.7242
Germany,Halle,51.482504,11.970545,51.550033,11.997635,7.7393,10.3054,0.751
Germany,Halle,51.482504,11.970545,51.552564,11.999524,8.0442,10.3054,0.7806
Germany,Halle,51.482504,11.970545,51.556389,11.999167,8.451,10.3054,0.8201
Germany,Halle,51.482504,11.970545,51.560607,11.999795,8.9173,10.3054,0.8653
Germany,Halle,51.482504,11.970545,51.565588,12.00035,9.4658,10.3054,0.9185
Germany,Halle,51.482504,11.970545,51.569158,12.001064,9.8641,10.3054,0.9572
Germany,Halle,51.482504,11.970545,51.57311,12.001871,10.3054,10.3054,1
