Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
Norway,Trondheim,63.43045,10.395002,63.433583299999995,10.4038611,0.5617,8.4501,0.0665
Norway,Trondheim,63.43045,10.395002,63.4301389,10.398583300000002,0.1814,8.4501,0.0215
Norway,Trondheim,63.43045,10.395002,63.4316389,10.396,0.1412,8.4501,0.0167
Norway,Trondheim,63.43045,10.395002,63.4326111,10.3891389,0.3779,8.4501,0.0447
Norway,Trondheim,63.43045,10.395002,63.4288333,10.3873611,0.4204,8.4501,0.0498
Norway,Trondheim,63.43045,10.395002,63.4273333,10.3878611,0.4962,8.4501,0.0587
Norway,Trondheim,63.43045,10.395002,63.426527799999995,10.3938333,0.44,8.4501,0.0521
Norway,Trondheim,63.43045,10.395002,63.4229722,10.3951111,0.8315,8.4501,0.0984
Norway,Trondheim,63.43045,10.395002,63.4206111,10.39575,1.0947,8.4501,0.1295
Norway,Trondheim,63.43045,10.395002,63.41861110000001,10.397666699999998,1.3231,8.4501,0.1566
Norway,Trondheim,63.43045,10.395002,63.4169167,10.400083300000002,1.5259,8.4501,0.1806
Norway,Trondheim,63.43045,10.395002,63.415055599999995,10.3994444,1.726,8.4501,0.2043
Norway,Trondheim,63.43045,10.395002,63.4128056,10.40075,1.9827,8.4501,0.2346
Norway,Trondheim,63.43045,10.395002,63.4110833,10.4001944,2.1689,8.4501,0.2567
Norway,Trondheim,63.43045,10.395002,63.4084167,10.3967778,2.4516,8.4501,0.2901
Norway,Trondheim,63.43045,10.395002,63.4043333,10.397888900000002,2.9076,8.4501,0.3441
Norway,Trondheim,63.43045,10.395002,63.4021389,10.40075,3.161,8.4501,0.3741
Norway,Trondheim,63.43045,10.395002,63.3983056,10.4049167,3.6082,8.4501,0.427
Norway,Trondheim,63.43045,10.395002,63.39625,10.403166699999998,3.8245,8.4501,0.4526
Norway,Trondheim,63.43045,10.395002,63.3930833,10.4014722,4.1674,8.4501,0.4932
Norway,Trondheim,63.43045,10.395002,63.3913333,10.3973889,4.3512,8.4501,0.5149
Norway,Trondheim,63.43045,10.395002,63.3888333,10.3973056,4.629,8.4501,0.5478
Norway,Trondheim,63.43045,10.395002,63.388305599999995,10.4025556,4.7013,8.4501,0.5564
Norway,Trondheim,63.43045,10.395002,63.3869167,10.4080278,4.8839,8.4501,0.578
Norway,Trondheim,63.43045,10.395002,63.3891944,10.412,4.6648,8.4501,0.552
Norway,Trondheim,63.43045,10.395002,63.387777799999995,10.41675,4.8668,8.4501,0.5759
Norway,Trondheim,63.43045,10.395002,63.38552779999999,10.4220833,5.1738,8.4501,0.6123
Norway,Trondheim,63.43045,10.395002,63.382972200000005,10.4175556,5.3973,8.4501,0.6387
Norway,Trondheim,63.43045,10.395002,63.3829444,10.414611099999998,5.3718,8.4501,0.6357
Norway,Trondheim,63.43045,10.395002,63.3840833,10.4243333,5.3585,8.4501,0.6341
Norway,Trondheim,63.43045,10.395002,63.384472200000005,10.4285,5.3775,8.4501,0.6364
Norway,Trondheim,63.43045,10.395002,63.3826389,10.434388900000002,5.6663,8.4501,0.6706
Norway,Trondheim,63.43045,10.395002,63.3796667,10.4352778,5.9922,8.4501,0.7091
Norway,Trondheim,63.43045,10.395002,63.377416700000005,10.4331944,6.196,8.4501,0.7332
Norway,Trondheim,63.43045,10.395002,63.3744444,10.4298056,6.4641,8.4501,0.765
Norway,Trondheim,63.43045,10.395002,63.37252779999999,10.4321944,6.7015,8.4501,0.7931
Norway,Trondheim,63.43045,10.395002,63.3705,10.4360556,6.9725,8.4501,0.8251
Norway,Trondheim,63.43045,10.395002,63.367861100000006,10.4418889,7.3407,8.4501,0.8687
Norway,Trondheim,63.43045,10.395002,63.365,10.4437778,7.6723,8.4501,0.908
Norway,Trondheim,63.43045,10.395002,63.3623889,10.44475,7.9632,8.4501,0.9424
Norway,Trondheim,63.43045,10.395002,63.3573056,10.4410278,8.4501,8.4501,1
