Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
Chile,Rancagua,-34.167702,-70.738297,-34.170038899999994,-70.7409583,0.357,17.08,0.0209
Chile,Rancagua,-34.167702,-70.738297,-34.1677889,-70.7417806,0.3206,17.08,0.0188
Chile,Rancagua,-34.167702,-70.738297,-34.1654639,-70.7401278,0.3005,17.08,0.0176
Chile,Rancagua,-34.167702,-70.738297,-34.165941700000005,-70.7375,0.209,17.08,0.0122
Chile,Rancagua,-34.167702,-70.738297,-34.166277799999996,-70.7352639,0.3209,17.08,0.0188
Chile,Rancagua,-34.167702,-70.738297,-34.1664278,-70.73325,0.4855,17.08,0.0284
Chile,Rancagua,-34.167702,-70.738297,-34.1667611,-70.730866700000007,0.6916,17.08,0.0405
Chile,Rancagua,-34.167702,-70.738297,-34.1668333,-70.7279528,0.9566,17.08,0.056
Chile,Rancagua,-34.167702,-70.738297,-34.1675278,-70.72553609999999,1.1742,17.08,0.0687
Chile,Rancagua,-34.167702,-70.738297,-34.1679222,-70.7230694,1.4012,17.08,0.082
Chile,Rancagua,-34.167702,-70.738297,-34.168325,-70.7203722,1.6506,17.08,0.0966
Chile,Rancagua,-34.167702,-70.738297,-34.1690722,-70.7174833,1.9209,17.08,0.1125
Chile,Rancagua,-34.167702,-70.738297,-34.1664889,-70.71643890000001,2.0155,17.08,0.118
Chile,Rancagua,-34.167702,-70.738297,-34.164911100000005,-70.7153278,2.1359,17.08,0.1251
Chile,Rancagua,-34.167702,-70.738297,-34.166011100000006,-70.7122694,2.402,17.08,0.1406
Chile,Rancagua,-34.167702,-70.738297,-34.161105600000006,-70.7141222,2.342,17.08,0.1371
Chile,Rancagua,-34.167702,-70.738297,-34.160019399999996,-70.7103861,2.7063,17.08,0.1584
Chile,Rancagua,-34.167702,-70.738297,-34.158711100000005,-70.7086194,2.9078,17.08,0.1702
Chile,Rancagua,-34.167702,-70.738297,-34.158105600000006,-70.7060139,3.1561,17.08,0.1848
Chile,Rancagua,-34.167702,-70.738297,-34.1557083,-70.7052944,3.3165,17.08,0.1942
Chile,Rancagua,-34.167702,-70.738297,-34.140891700000005,-70.69153890000001,5.2344,17.08,0.3065
Chile,Rancagua,-34.167702,-70.738297,-34.135419399999996,-70.6861278,5.9943,17.08,0.351
Chile,Rancagua,-34.167702,-70.738297,-34.1245778,-70.6853,6.8396,17.08,0.4004
Chile,Rancagua,-34.167702,-70.738297,-34.1209778,-70.6855806,7.1084,17.08,0.4162
Chile,Rancagua,-34.167702,-70.738297,-34.117863899999996,-70.6713278,8.2883,17.08,0.4853
Chile,Rancagua,-34.167702,-70.738297,-34.1103889,-70.6813194,8.253,17.08,0.4832
Chile,Rancagua,-34.167702,-70.738297,-34.106441700000005,-70.6818694,8.5657,17.08,0.5015
Chile,Rancagua,-34.167702,-70.738297,-34.1017778,-70.6807167,9.0455,17.08,0.5296
Chile,Rancagua,-34.167702,-70.738297,-34.0963806,-70.67373609999999,9.9098,17.08,0.5802
Chile,Rancagua,-34.167702,-70.738297,-34.0898472,-70.6740917,10.4819,17.08,0.6137
Chile,Rancagua,-34.167702,-70.738297,-34.087366700000004,-70.6762833,10.6009,17.08,0.6207
Chile,Rancagua,-34.167702,-70.738297,-34.0859472,-70.6770917,10.6949,17.08,0.6262
Chile,Rancagua,-34.167702,-70.738297,-34.0849694,-70.6781278,10.738,17.08,0.6287
Chile,Rancagua,-34.167702,-70.738297,-34.08130560000001,-70.67940279999999,11.0309,17.08,0.6458
Chile,Rancagua,-34.167702,-70.738297,-34.0812778,-70.6850333,10.7884,17.08,0.6316
Chile,Rancagua,-34.167702,-70.738297,-34.0777056,-70.6914694,10.896,17.08,0.6379
Chile,Rancagua,-34.167702,-70.738297,-34.075680600000005,-70.6939694,11.0159,17.08,0.645
Chile,Rancagua,-34.167702,-70.738297,-34.070086100000005,-70.71173329999999,11.1264,17.08,0.6514
Chile,Rancagua,-34.167702,-70.738297,-34.0168944,-70.7030639,17.08,17.08,1
