Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
USA,Atlanta,33.757758,-84.388372,33.580935,-84.690674,34.1939,34.1939,1
USA,Atlanta,33.757758,-84.388372,33.578665,-84.680071,33.5454,34.1939,0.981
USA,Atlanta,33.757758,-84.388372,33.575253000000004,-84.671089,33.1118,34.1939,0.9684
USA,Atlanta,33.757758,-84.388372,33.572524,-84.662849,32.7031,34.1939,0.9564
USA,Atlanta,33.757758,-84.388372,33.572719,-84.651049,31.8483,34.1939,0.9314
USA,Atlanta,33.757758,-84.388372,33.571768,-84.63809,31.0131,34.1939,0.907
USA,Atlanta,33.757758,-84.388372,33.575296,-84.630425,30.2231,34.1939,0.8839
USA,Atlanta,33.757758,-84.388372,33.573607,-84.619066,29.5822,34.1939,0.8651
USA,Atlanta,33.757758,-84.388372,33.574739,-84.60913599999999,28.8369,34.1939,0.8433
USA,Atlanta,33.757758,-84.388372,33.574918,-84.59891,28.1599,34.1939,0.8235
USA,Atlanta,33.757758,-84.388372,33.56886,-84.584804,27.7792,34.1939,0.8124
USA,Atlanta,33.757758,-84.388372,33.569995,-84.574178,27.0482,34.1939,0.791
USA,Atlanta,33.757758,-84.388372,33.57685,-84.559421,25.5975,34.1939,0.7486
USA,Atlanta,33.757758,-84.388372,33.583024,-84.549447,24.4887,34.1939,0.7162
USA,Atlanta,33.757758,-84.388372,33.595387,-84.546821,23.2583,34.1939,0.6802
USA,Atlanta,33.757758,-84.388372,33.604207,-84.53799599999999,21.9818,34.1939,0.6429
USA,Atlanta,33.757758,-84.388372,33.607254,-84.529742,21.2408,34.1939,0.6212
USA,Atlanta,33.757758,-84.388372,33.611845,-84.51900699999999,20.2322,34.1939,0.5917
USA,Atlanta,33.757758,-84.388372,33.619172,-84.51024699999999,19.095,34.1939,0.5584
USA,Atlanta,33.757758,-84.388372,33.620712,-84.503997,18.6189,34.1939,0.5445
USA,Atlanta,33.757758,-84.388372,33.622626000000004,-84.488884,17.6708,34.1939,0.5168
USA,Atlanta,33.757758,-84.388372,33.624875,-84.47739399999999,16.9163,34.1939,0.4947
USA,Atlanta,33.757758,-84.388372,33.632218,-84.468452,15.8035,34.1939,0.4622
USA,Atlanta,33.757758,-84.388372,33.641732,-84.467683,14.8418,34.1939,0.434
USA,Atlanta,33.757758,-84.388372,33.651934000000004,-84.47066600000001,14.0148,34.1939,0.4099
USA,Atlanta,33.757758,-84.388372,33.660548999999996,-84.468862,13.1252,34.1939,0.3838
USA,Atlanta,33.757758,-84.388372,33.666759000000006,-84.465386,12.3746,34.1939,0.3619
USA,Atlanta,33.757758,-84.388372,33.671274,-84.460025,11.6791,34.1939,0.3416
USA,Atlanta,33.757758,-84.388372,33.675384,-84.44890699999999,10.7353,34.1939,0.314
USA,Atlanta,33.757758,-84.388372,33.680741999999995,-84.44058199999999,9.8314,34.1939,0.2875
USA,Atlanta,33.757758,-84.388372,33.696144,-84.432528,7.9758,34.1939,0.2333
USA,Atlanta,33.757758,-84.388372,33.717523,-84.42705600000001,5.7281,34.1939,0.1675
USA,Atlanta,33.757758,-84.388372,33.731223,-84.419373,4.1136,34.1939,0.1203
USA,Atlanta,33.757758,-84.388372,33.744458,-84.417923,3.1067,34.1939,0.0909
USA,Atlanta,33.757758,-84.388372,33.73715,-84.403285,2.6744,34.1939,0.0782
USA,Atlanta,33.757758,-84.388372,33.740697999999995,-84.393074,1.9462,34.1939,0.0569
USA,Atlanta,33.757758,-84.388372,33.748000000000005,-84.390479,1.1024,34.1939,0.0322
USA,Atlanta,33.757758,-84.388372,33.754412,-84.385008,0.4849,34.1939,0.0142
USA,Atlanta,33.757758,-84.388372,33.760479,-84.381855,0.6742,34.1939,0.0197
USA,Atlanta,33.757758,-84.388372,33.766849,-84.385062,1.0562,34.1939,0.0309
USA,Atlanta,33.757758,-84.388372,33.768615999999994,-84.382138,1.3378,34.1939,0.0391
USA,Atlanta,33.757758,-84.388372,33.770818,-84.376497,1.8204,34.1939,0.0532
USA,Atlanta,33.757758,-84.388372,33.76918,-84.36364300000001,2.6151,34.1939,0.0765
USA,Atlanta,33.757758,-84.388372,33.770606,-84.35717700000001,3.2182,34.1939,0.0941
USA,Atlanta,33.757758,-84.388372,33.772432,-84.350374,3.873,34.1939,0.1133
