Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
Belgium,Brussels,50.845539,4.35571,50.844739,4.361957,0.4475,14.4647,0.0309
Belgium,Brussels,50.845539,4.35571,50.84065,4.365076999999999,0.8533,14.4647,0.059
Belgium,Brussels,50.845539,4.35571,50.840156,4.369757,1.1537,14.4647,0.0798
Belgium,Brussels,50.845539,4.35571,50.84336,4.371505,1.1352,14.4647,0.0785
Belgium,Brussels,50.845539,4.35571,50.840314,4.378325,1.6908,14.4647,0.1169
Belgium,Brussels,50.845539,4.35571,50.837272,4.378541,1.848,14.4647,0.1278
Belgium,Brussels,50.845539,4.35571,50.834818,4.373781,1.7411,14.4647,0.1204
Belgium,Brussels,50.845539,4.35571,50.822902,4.390344,3.5002,14.4647,0.242
Belgium,Brussels,50.845539,4.35571,50.819922,4.394039,3.9191,14.4647,0.2709
Belgium,Brussels,50.845539,4.35571,50.737976,4.4714410000000004,14.4647,14.4647,1
Belgium,Brussels,50.845539,4.35571,50.741228,4.470661,14.1356,14.4647,0.9772
Belgium,Brussels,50.845539,4.35571,50.744487,4.468424,13.7484,14.4647,0.9505
Belgium,Brussels,50.845539,4.35571,50.748108,4.465162,13.2872,14.4647,0.9186
Belgium,Brussels,50.845539,4.35571,50.751767,4.4620809999999995,12.83,14.4647,0.887
Belgium,Brussels,50.845539,4.35571,50.753974,4.460577,12.569,14.4647,0.8689
Belgium,Brussels,50.845539,4.35571,50.757633,4.460054,12.2195,14.4647,0.8448
Belgium,Brussels,50.845539,4.35571,50.763527,4.451008,11.3141,14.4647,0.7822
Belgium,Brussels,50.845539,4.35571,50.768727,4.442245,10.4845,14.4647,0.7248
Belgium,Brussels,50.845539,4.35571,50.774857,4.436166,9.6814,14.4647,0.6693
Belgium,Brussels,50.845539,4.35571,50.778074,4.433569,9.2845,14.4647,0.6419
Belgium,Brussels,50.845539,4.35571,50.785226,4.426131,8.3339,14.4647,0.5762
Belgium,Brussels,50.845539,4.35571,50.792495,4.419624,7.4127,14.4647,0.5125
Belgium,Brussels,50.845539,4.35571,50.81544,4.390724,4.1532,14.4647,0.2871
Belgium,Brussels,50.845539,4.35571,50.812529,4.39203,4.4699,14.4647,0.309
Belgium,Brussels,50.845539,4.35571,50.809955,4.398237,4.9576,14.4647,0.3427
Belgium,Brussels,50.845539,4.35571,50.809926,4.405344,5.2758,14.4647,0.3647
Belgium,Brussels,50.845539,4.35571,50.804632,4.409055,5.8932,14.4647,0.4074
Belgium,Brussels,50.845539,4.35571,50.802554,4.413498000000001,6.2708,14.4647,0.4335
Belgium,Brussels,50.845539,4.35571,50.7998,4.41429,6.5421,14.4647,0.4523
Belgium,Brussels,50.845539,4.35571,50.797803,4.417149,6.8411,14.4647,0.473
