Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
USA,New_Haven,41.308214,-72.925052,41.303938,-72.917519,0.7887,17.71,0.0445
USA,New_Haven,41.308214,-72.925052,41.302777,-72.925234,0.6048,17.71,0.0342
USA,New_Haven,41.308214,-72.925052,41.303383,-72.932108,0.7975,17.71,0.045
USA,New_Haven,41.308214,-72.925052,41.306452,-72.94080699999999,1.3305,17.71,0.0751
USA,New_Haven,41.308214,-72.925052,41.307084,-72.949262,2.0261,17.71,0.1144
USA,New_Haven,41.308214,-72.925052,41.305665999999995,-72.953088,2.3589,17.71,0.1332
USA,New_Haven,41.308214,-72.925052,41.310977,-72.953377,2.3857,17.71,0.1347
USA,New_Haven,41.308214,-72.925052,41.309975,-72.95841899999999,2.7939,17.71,0.1578
USA,New_Haven,41.308214,-72.925052,41.31827,-72.95934799999999,3.0749,17.71,0.1736
USA,New_Haven,41.308214,-72.925052,41.319561,-72.9656,3.6139,17.71,0.2041
USA,New_Haven,41.308214,-72.925052,41.317838,-72.972202,4.0808,17.71,0.2304
USA,New_Haven,41.308214,-72.925052,41.321315000000006,-72.973726,4.3183,17.71,0.2438
USA,New_Haven,41.308214,-72.925052,41.32471,-72.976414,4.6653,17.71,0.2634
USA,New_Haven,41.308214,-72.925052,41.329162,-72.973775,4.6885,17.71,0.2647
USA,New_Haven,41.308214,-72.925052,41.332843,-72.968479,4.5445,17.71,0.2566
USA,New_Haven,41.308214,-72.925052,41.332379,-72.974615,4.9348,17.71,0.2786
USA,New_Haven,41.308214,-72.925052,41.33787,-72.975791,5.3691,17.71,0.3032
USA,New_Haven,41.308214,-72.925052,41.344239,-72.979699,6.072,17.71,0.3429
USA,New_Haven,41.308214,-72.925052,41.345674,-72.98540200000001,6.538,17.71,0.3692
USA,New_Haven,41.308214,-72.925052,41.350936,-72.988395,7.1092,17.71,0.4014
USA,New_Haven,41.308214,-72.925052,41.354921999999995,-72.9909,7.5633,17.71,0.4271
USA,New_Haven,41.308214,-72.925052,41.361895,-72.990945,8.1177,17.71,0.4584
USA,New_Haven,41.308214,-72.925052,41.363249,-72.996669,8.5558,17.71,0.4831
USA,New_Haven,41.308214,-72.925052,41.367218,-72.997656,8.9325,17.71,0.5044
USA,New_Haven,41.308214,-72.925052,41.380714000000005,-73.01039499999999,10.7586,17.71,0.6075
USA,New_Haven,41.308214,-72.925052,41.383424,-73.00798,10.8565,17.71,0.613
USA,New_Haven,41.308214,-72.925052,41.40772,-73.001263,12.7626,17.71,0.7206
USA,New_Haven,41.308214,-72.925052,41.443939,-72.990175,16.0403,17.71,0.9057
USA,New_Haven,41.308214,-72.925052,41.455396,-72.987926,17.186,17.71,0.9704
USA,New_Haven,41.308214,-72.925052,41.459641999999995,-72.990841,17.71,17.71,1
USA,New_Haven,41.308214,-72.925052,41.390815,-73.002992,11.2556,17.71,0.6356
USA,New_Haven,41.308214,-72.925052,41.399749,-73.00093299999999,11.9879,17.71,0.6769
USA,New_Haven,41.308214,-72.925052,41.416592,-73.005966,13.8141,17.71,0.78
USA,New_Haven,41.308214,-72.925052,41.422472,-73.003072,14.2761,17.71,0.8061
USA,New_Haven,41.308214,-72.925052,41.422769,-72.99728499999999,14.0923,17.71,0.7957
USA,New_Haven,41.308214,-72.925052,41.432388,-72.993841,14.9532,17.71,0.8443
USA,New_Haven,41.308214,-72.925052,41.437158,-72.990758,15.3505,17.71,0.8668
USA,New_Haven,41.308214,-72.925052,41.440709000000005,-72.989311,15.6781,17.71,0.8853
USA,New_Haven,41.308214,-72.925052,41.426797,-72.994036,14.3877,17.71,0.8124
USA,New_Haven,41.308214,-72.925052,41.308941,-72.927423,0.2139,17.71,0.0121
