Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
USA,Lake_Charles,30.226595,-93.217376,30.2343278,-93.2160497,0.8692,29.2759,0.0297
USA,Lake_Charles,30.226595,-93.217376,30.2312151,-93.2210389,0.6227,29.2759,0.0213
USA,Lake_Charles,30.226595,-93.217376,30.2281891,-93.2226486,0.5367,29.2759,0.0183
USA,Lake_Charles,30.226595,-93.217376,30.224669199999997,-93.2219163,0.4859,29.2759,0.0166
USA,Lake_Charles,30.226595,-93.217376,30.2198373,-93.2136891,0.8307,29.2759,0.0284
USA,Lake_Charles,30.226595,-93.217376,30.2154109,-93.2134268,1.3002,29.2759,0.0444
USA,Lake_Charles,30.226595,-93.217376,30.211138399999996,-93.2143616,1.7429,29.2759,0.0595
USA,Lake_Charles,30.226595,-93.217376,30.2111493,-93.2141285,1.7456,29.2759,0.0596
USA,Lake_Charles,30.226595,-93.217376,30.201885200000003,-93.2143597,2.7628,29.2759,0.0944
USA,Lake_Charles,30.226595,-93.217376,30.198106899999996,-93.2147202,3.178,29.2759,0.1086
USA,Lake_Charles,30.226595,-93.217376,30.1949276,-93.2154906,3.5259,29.2759,0.1204
USA,Lake_Charles,30.226595,-93.217376,30.191096999999996,-93.2169231,3.9474,29.2759,0.1348
USA,Lake_Charles,30.226595,-93.217376,30.185363399999996,-93.2133973,4.6007,29.2759,0.1571
USA,Lake_Charles,30.226595,-93.217376,30.1817055,-93.2141667,5.001,29.2759,0.1708
USA,Lake_Charles,30.226595,-93.217376,30.178657,-93.2159671,5.3322,29.2759,0.1821
USA,Lake_Charles,30.226595,-93.217376,30.1740936,-93.2132186,5.8515,29.2759,0.1999
USA,Lake_Charles,30.226595,-93.217376,30.169759399999997,-93.2132499,6.3323,29.2759,0.2163
USA,Lake_Charles,30.226595,-93.217376,30.166086699999997,-93.212788,6.7426,29.2759,0.2303
USA,Lake_Charles,30.226595,-93.217376,30.162812899999995,-93.2136749,7.1012,29.2759,0.2426
USA,Lake_Charles,30.226595,-93.217376,30.157436600000004,-93.2164684,7.6906,29.2759,0.2627
USA,Lake_Charles,30.226595,-93.217376,30.1532239,-93.2096499,8.1922,29.2759,0.2798
USA,Lake_Charles,30.226595,-93.217376,30.150408,-93.2145506,8.476,29.2759,0.2895
USA,Lake_Charles,30.226595,-93.217376,30.1460812,-93.2101097,8.9799,29.2759,0.3067
USA,Lake_Charles,30.226595,-93.217376,30.139280100000004,-93.210605,9.7308,29.2759,0.3324
USA,Lake_Charles,30.226595,-93.217376,30.1354477,-93.214397,10.1392,29.2759,0.3463
USA,Lake_Charles,30.226595,-93.217376,30.1285812,-93.2139898,10.9035,29.2759,0.3724
USA,Lake_Charles,30.226595,-93.217376,30.1250932,-93.2136333,11.2922,29.2759,0.3857
USA,Lake_Charles,30.226595,-93.217376,30.1207261,-93.21130490000002,11.7865,29.2759,0.4026
USA,Lake_Charles,30.226595,-93.217376,30.1188425,-93.2132399,11.9881,29.2759,0.4095
USA,Lake_Charles,30.226595,-93.217376,30.1108955,-93.2131407,12.8716,29.2759,0.4397
USA,Lake_Charles,30.226595,-93.217376,30.107056300000004,-93.1796367,13.7783,29.2759,0.4706
USA,Lake_Charles,30.226595,-93.217376,30.0925072,-93.2131111,14.9155,29.2759,0.5095
USA,Lake_Charles,30.226595,-93.217376,30.0897299,-93.1792823,15.6532,29.2759,0.5347
USA,Lake_Charles,30.226595,-93.217376,30.0780989,-93.2015461,16.582,29.2759,0.5664
USA,Lake_Charles,30.226595,-93.217376,30.0661142,-93.2134944,17.8486,29.2759,0.6097
USA,Lake_Charles,30.226595,-93.217376,30.0565643,-93.2128664,18.9115,29.2759,0.646
USA,Lake_Charles,30.226595,-93.217376,30.0512508,-93.2132611,19.5014,29.2759,0.6661
USA,Lake_Charles,30.226595,-93.217376,30.0450719,-93.2122703,20.1904,29.2759,0.6897
USA,Lake_Charles,30.226595,-93.217376,30.023569800000004,-93.0235698,29.2759,29.2759,1
USA,Lake_Charles,30.226595,-93.217376,30.0170905,-93.2125469,23.3005,29.2759,0.7959
