Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
USA,Philadelphia,39.951061,-75.165619,39.932978000000006,-75.164773,2.012,53.2544,0.0378
USA,Philadelphia,39.951061,-75.165619,39.941553999999996,-75.16212900000001,1.0982,53.2544,0.0206
USA,Philadelphia,39.951061,-75.165619,39.95526,-75.15168800000001,1.276,53.2544,0.024
USA,Philadelphia,39.951061,-75.165619,39.949904,-75.15050600000001,1.2947,53.2544,0.0243
USA,Philadelphia,39.951061,-75.165619,39.949243,-75.169072,0.3571,53.2544,0.0067
USA,Philadelphia,39.951061,-75.165619,39.957389,-75.1718,0.879,53.2544,0.0165
USA,Philadelphia,39.951061,-75.165619,39.950409,-75.191503,2.2076,53.2544,0.0415
USA,Philadelphia,39.951061,-75.165619,39.954033,-75.201998,3.1185,53.2544,0.0586
USA,Philadelphia,39.951061,-75.165619,39.956727,-75.213349,4.1169,53.2544,0.0773
USA,Philadelphia,39.951061,-75.165619,39.953399,-75.225836,5.1395,53.2544,0.0965
USA,Philadelphia,39.951061,-75.165619,39.958481,-75.239426,6.3449,53.2544,0.1191
USA,Philadelphia,39.951061,-75.165619,39.955290000000005,-75.250164,7.2218,53.2544,0.1356
USA,Philadelphia,39.951061,-75.165619,40.143048,-75.738781,53.2544,53.2544,1
USA,Philadelphia,39.951061,-75.165619,40.143642,-75.705376,50.6899,53.2544,0.9518
USA,Philadelphia,39.951061,-75.165619,40.13075,-75.691885,49.0541,53.2544,0.9211
USA,Philadelphia,39.951061,-75.165619,40.125979,-75.671953,47.2902,53.2544,0.888
USA,Philadelphia,39.951061,-75.165619,40.114243,-75.654742,45.425,53.2544,0.853
USA,Philadelphia,39.951061,-75.165619,40.094327,-75.63817399999999,43.2776,53.2544,0.8127
USA,Philadelphia,39.951061,-75.165619,40.087573,-75.628752,42.2589,53.2544,0.7935
USA,Philadelphia,39.951061,-75.165619,40.082367,-75.605694,40.2202,53.2544,0.7552
USA,Philadelphia,39.951061,-75.165619,40.082673,-75.590158,39.003,53.2544,0.7324
USA,Philadelphia,39.951061,-75.165619,40.073963,-75.578707,37.7416,53.2544,0.7087
USA,Philadelphia,39.951061,-75.165619,40.074997,-75.536514,34.4623,53.2544,0.6471
USA,Philadelphia,39.951061,-75.165619,40.05556,-75.53038199999999,33.1709,53.2544,0.6229
USA,Philadelphia,39.951061,-75.165619,40.040774,-75.505626,30.6334,53.2544,0.5752
USA,Philadelphia,39.951061,-75.165619,40.040831,-75.481985,28.7389,53.2544,0.5397
USA,Philadelphia,39.951061,-75.165619,40.030802,-75.465262,27.0231,53.2544,0.5074
USA,Philadelphia,39.951061,-75.165619,40.021151,-75.448349,25.3173,53.2544,0.4754
USA,Philadelphia,39.951061,-75.165619,40.007312,-75.42570699999999,23.0269,53.2544,0.4324
USA,Philadelphia,39.951061,-75.165619,39.988114,-75.402262,20.5829,53.2544,0.3865
USA,Philadelphia,39.951061,-75.165619,39.983607,-75.37832,18.4843,53.2544,0.3471
USA,Philadelphia,39.951061,-75.165619,39.980592,-75.35667099999999,16.6098,53.2544,0.3119
USA,Philadelphia,39.951061,-75.165619,39.978515,-75.342253,15.3599,53.2544,0.2884
USA,Philadelphia,39.951061,-75.165619,39.974346999999995,-75.32723100000001,14.0149,53.2544,0.2632
USA,Philadelphia,39.951061,-75.165619,39.971222,-75.314631,12.8964,53.2544,0.2422
USA,Philadelphia,39.951061,-75.165619,39.969458,-75.301172,11.7329,53.2544,0.2203
USA,Philadelphia,39.951061,-75.165619,39.967208,-75.28914300000001,10.6801,53.2544,0.2005
USA,Philadelphia,39.951061,-75.165619,39.964146,-75.27453,9.3962,53.2544,0.1764
USA,Philadelphia,39.951061,-75.165619,39.962203,-75.263448,8.4299,53.2544,0.1583
USA,Philadelphia,39.951061,-75.165619,39.962621,-75.254545,7.6877,53.2544,0.1444
