Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
Europe,Germany,Reutlingen,48.491951,9.211414,1,48.491028,9.208556,0.2343,9.539,0.0246
Europe,Germany,Reutlingen,48.491951,9.211414,2,48.490193,9.218791,0.5777,9.539,0.0606
Europe,Germany,Reutlingen,48.491951,9.211414,3,48.49279,9.218287,0.515,9.539,0.054
Europe,Germany,Reutlingen,48.491951,9.211414,4,48.495360999999995,9.2099,0.3952,9.539,0.0414
Europe,Germany,Reutlingen,48.491951,9.211414,5,48.498301,9.209623,0.7183,9.539,0.0753
Europe,Germany,Reutlingen,48.491951,9.211414,6,48.500847,9.203324,1.1549,9.539,0.1211
Europe,Germany,Reutlingen,48.491951,9.211414,7,48.502862,9.204832,1.3066,9.539,0.137
Europe,Germany,Reutlingen,48.491951,9.211414,8,48.504902,9.204615,1.5247,9.539,0.1598
Europe,Germany,Reutlingen,48.491951,9.211414,9,48.506851,9.207789,1.6782,9.539,0.1759
Europe,Germany,Reutlingen,48.491951,9.211414,10,48.50787,9.209331,1.7768,9.539,0.1863
Europe,Germany,Reutlingen,48.491951,9.211414,11,48.509663,9.211601,1.9695,9.539,0.2065
Europe,Germany,Reutlingen,48.491951,9.211414,12,48.513744,9.215319,2.4403,9.539,0.2558
Europe,Germany,Reutlingen,48.491951,9.211414,13,48.512415,9.219516,2.3525,9.539,0.2466
Europe,Germany,Reutlingen,48.491951,9.211414,14,48.513698,9.225375,2.6278,9.539,0.2755
Europe,Germany,Reutlingen,48.491951,9.211414,15,48.517842,9.225617,3.0632,9.539,0.3211
Europe,Germany,Reutlingen,48.491951,9.211414,16,48.519643,9.225608,3.2519,9.539,0.3409
Europe,Germany,Reutlingen,48.491951,9.211414,17,48.52158,9.223849,3.4196,9.539,0.3585
Europe,Germany,Reutlingen,48.491951,9.211414,18,48.525442,9.228041,3.9203,9.539,0.411
Europe,Germany,Reutlingen,48.491951,9.211414,19,48.527225,9.229813,4.1499,9.539,0.435
Europe,Germany,Reutlingen,48.491951,9.211414,20,48.529996999999995,9.230316,4.4538,9.539,0.4669
Europe,Germany,Reutlingen,48.491951,9.211414,21,48.53174,9.229847,4.628,9.539,0.4852
Europe,Germany,Reutlingen,48.491951,9.211414,22,48.533747,9.230859,4.8632,9.539,0.5098
Europe,Germany,Reutlingen,48.491951,9.211414,23,48.534965,9.233167,5.0442,9.539,0.5288
Europe,Germany,Reutlingen,48.491951,9.211414,24,48.537396,9.230804,5.2512,9.539,0.5505
Europe,Germany,Reutlingen,48.491951,9.211414,25,48.539606,9.232734,5.5268,9.539,0.5794
Europe,Germany,Reutlingen,48.491951,9.211414,26,48.542111,9.234182,5.8242,9.539,0.6106
Europe,Germany,Reutlingen,48.491951,9.211414,27,48.543739,9.240016,6.1318,9.539,0.6428
Europe,Germany,Reutlingen,48.491951,9.211414,28,48.545979,9.238877,6.339,9.539,0.6645
Europe,Germany,Reutlingen,48.491951,9.211414,29,48.548143,9.237968,6.5472,9.539,0.6864
Europe,Germany,Reutlingen,48.491951,9.211414,30,48.551512,9.237862,6.9034,9.539,0.7237
Europe,Germany,Reutlingen,48.491951,9.211414,31,48.554361,9.240746,7.2681,9.539,0.7619
Europe,Germany,Reutlingen,48.491951,9.211414,32,48.557594,9.240417,7.6053,9.539,0.7973
Europe,Germany,Reutlingen,48.491951,9.211414,33,48.560216,9.239405,7.8656,9.539,0.8246
Europe,Germany,Reutlingen,48.491951,9.211414,34,48.562655,9.23978,8.1347,9.539,0.8528
Europe,Germany,Reutlingen,48.491951,9.211414,35,48.564382,9.238443,8.2963,9.539,0.8697
Europe,Germany,Reutlingen,48.491951,9.211414,36,48.566969,9.238579,8.5781,9.539,0.8993
Europe,Germany,Reutlingen,48.491951,9.211414,37,48.568935,9.239408,8.8049,9.539,0.923
Europe,Germany,Reutlingen,48.491951,9.211414,38,48.571602,9.240179,9.1065,9.539,0.9547
Europe,Germany,Reutlingen,48.491951,9.211414,39,48.573592,9.236127,9.2586,9.539,0.9706
Europe,Germany,Reutlingen,48.491951,9.211414,40,48.57601,9.237282,9.539,9.539,1
