Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
Canada,Ottawa,45.421532,-75.697189,45.419945,-75.70685,0.7744,14.7274,0.0526
Canada,Ottawa,45.421532,-75.697189,45.417394,-75.695448,0.4798,14.7274,0.0326
Canada,Ottawa,45.421532,-75.697189,45.414583,-75.696205,0.7765,14.7274,0.0527
Canada,Ottawa,45.421532,-75.697189,45.413665,-75.69855940000001,0.8813,14.7274,0.0598
Canada,Ottawa,45.421532,-75.697189,45.412696999999994,-75.70150600000001,1.0386,14.7274,0.0705
Canada,Ottawa,45.421532,-75.697189,45.408192,-75.703249,1.5569,14.7274,0.1057
Canada,Ottawa,45.421532,-75.697189,45.403278,-75.70105799999999,2.0521,14.7274,0.1393
Canada,Ottawa,45.421532,-75.697189,45.389986,-75.696263,3.5085,14.7274,0.2382
Canada,Ottawa,45.421532,-75.697189,45.389658,-75.696263,3.545,14.7274,0.2407
Canada,Ottawa,45.421532,-75.697189,45.380345,-75.68786,4.6373,14.7274,0.3149
Canada,Ottawa,45.421532,-75.697189,45.37558,-75.69285699999999,5.1208,14.7274,0.3477
Canada,Ottawa,45.421532,-75.697189,45.371528999999995,-75.691064,5.5806,14.7274,0.3789
Canada,Ottawa,45.421532,-75.697189,45.379154,-75.690951,4.7373,14.7274,0.3217
Canada,Ottawa,45.421532,-75.697189,45.366885,-75.690136999999993,6.1014,14.7274,0.4143
Canada,Ottawa,45.421532,-75.697189,45.36487,-75.687217,6.3485,14.7274,0.4311
Canada,Ottawa,45.421532,-75.697189,45.365097,-75.683011,6.3722,14.7274,0.4327
Canada,Ottawa,45.421532,-75.697189,45.363347,-75.688309,6.5069,14.7274,0.4418
Canada,Ottawa,45.421532,-75.697189,45.35662,-75.691749,7.2304,14.7274,0.4909
Canada,Ottawa,45.421532,-75.697189,45.353262,-75.692874,7.5988,14.7274,0.516
Canada,Ottawa,45.421532,-75.697189,45.353262,-75.699112,7.5928,14.7274,0.5156
Canada,Ottawa,45.421532,-75.697189,45.352290999999994,-75.695804999999993,7.7,14.7274,0.5228
Canada,Ottawa,45.421532,-75.697189,45.35539,-75.690526,7.373,14.7274,0.5006
Canada,Ottawa,45.421532,-75.697189,45.345334,-75.691725,8.4836,14.7274,0.576
Canada,Ottawa,45.421532,-75.697189,45.342217,-75.691725,8.8297,14.7274,0.5995
Canada,Ottawa,45.421532,-75.697189,45.339871,-75.692037,9.0892,14.7274,0.6172
Canada,Ottawa,45.421532,-75.697189,45.336153,-75.693166,9.4989,14.7274,0.645
Canada,Ottawa,45.421532,-75.697189,45.329691,-75.694084,10.2151,14.7274,0.6936
Canada,Ottawa,45.421532,-75.697189,45.323048,-75.689337,10.9681,14.7274,0.7447
Canada,Ottawa,45.421532,-75.697189,45.320335,-75.689972,11.2667,14.7274,0.765
Canada,Ottawa,45.421532,-75.697189,45.303286,-75.679959,13.2171,14.7274,0.8974
Canada,Ottawa,45.421532,-75.697189,45.308829,-75.692695,12.5369,14.7274,0.8513
Canada,Ottawa,45.421532,-75.697189,45.307475,-75.69236,12.6882,14.7274,0.8615
Canada,Ottawa,45.421532,-75.697189,45.313328000000006,-75.693374,12.0354,14.7274,0.8172
Canada,Ottawa,45.421532,-75.697189,45.313054,-75.693159,12.0663,14.7274,0.8193
Canada,Ottawa,45.421532,-75.697189,45.318709000000005,-75.688027,11.4558,14.7274,0.7779
Canada,Ottawa,45.421532,-75.697189,45.315684000000005,-75.68731899999999,11.795,14.7274,0.8009
Canada,Ottawa,45.421532,-75.697189,45.315657,-75.687322,11.798,14.7274,0.8011
Canada,Ottawa,45.421532,-75.697189,45.313361,-75.68566700000001,12.0617,14.7274,0.819
Canada,Ottawa,45.421532,-75.697189,45.302652,-75.679812,13.2884,14.7274,0.9023
Canada,Ottawa,45.421532,-75.697189,45.290227,-75.67249,14.7274,14.7274,1
