Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
USA,Fairbanks,64.837776,-147.716385,64.83005,-147.73406,1.1986,9.4125,0.1273
USA,Fairbanks,64.837776,-147.716385,64.83128,-147.73076,0.9918,9.4125,0.1054
USA,Fairbanks,64.837776,-147.716385,64.83312,-147.73155,0.8844,9.4125,0.094
USA,Fairbanks,64.837776,-147.716385,64.83583,-147.7311,0.7286,9.4125,0.0774
USA,Fairbanks,64.837776,-147.716385,64.83735,-147.73175,0.728,9.4125,0.0773
USA,Fairbanks,64.837776,-147.716385,64.83803,-147.73349,0.8092,9.4125,0.086
USA,Fairbanks,64.837776,-147.716385,64.83915999999999,-147.73565,0.9237,9.4125,0.0981
USA,Fairbanks,64.837776,-147.716385,64.84515999999999,-147.72258,0.8717,9.4125,0.0926
USA,Fairbanks,64.837776,-147.716385,64.84561,-147.72688,1.0025,9.4125,0.1065
USA,Fairbanks,64.837776,-147.716385,64.84531,-147.7176,0.8397,9.4125,0.0892
USA,Fairbanks,64.837776,-147.716385,64.84778,-147.7166,1.1124,9.4125,0.1182
USA,Fairbanks,64.837776,-147.716385,64.8519,-147.71517,1.5716,9.4125,0.167
USA,Fairbanks,64.837776,-147.716385,64.85191,-147.71716999999998,1.5721,9.4125,0.167
USA,Fairbanks,64.837776,-147.716385,64.86222,-147.74251,2.9853,9.4125,0.3172
USA,Fairbanks,64.837776,-147.716385,64.86062,-147.72491000000002,2.5719,9.4125,0.2732
USA,Fairbanks,64.837776,-147.716385,64.85755999999999,-147.74956,2.7014,9.4125,0.287
USA,Fairbanks,64.837776,-147.716385,64.85418,-147.75166000000002,2.4712,9.4125,0.2625
USA,Fairbanks,64.837776,-147.716385,64.86777,-147.69516000000002,3.4827,9.4125,0.37
USA,Fairbanks,64.837776,-147.716385,64.85529,-147.68836000000002,2.3552,9.4125,0.2502
USA,Fairbanks,64.837776,-147.716385,64.85834,-147.67531,2.9995,9.4125,0.3187
USA,Fairbanks,64.837776,-147.716385,64.85936,-147.67531,3.0868,9.4125,0.3279
USA,Fairbanks,64.837776,-147.716385,64.87052,-147.64661999999998,4.9115,9.4125,0.5218
USA,Fairbanks,64.837776,-147.716385,64.89652,-147.66305,7.0009,9.4125,0.7438
USA,Fairbanks,64.837776,-147.716385,64.89851,-147.66252,7.2165,9.4125,0.7667
USA,Fairbanks,64.837776,-147.716385,64.90638,-147.63369,8.5697,9.4125,0.9105
USA,Fairbanks,64.837776,-147.716385,64.90649,-147.63391,8.5758,9.4125,0.9111
USA,Fairbanks,64.837776,-147.716385,64.90666999999999,-147.6225,8.8508,9.4125,0.9403
USA,Fairbanks,64.837776,-147.716385,64.89639,-147.6181,8.0015,9.4125,0.8501
USA,Fairbanks,64.837776,-147.716385,64.8962,-147.6233,7.8441,9.4125,0.8334
USA,Fairbanks,64.837776,-147.716385,64.8969,-147.6272,7.8078,9.4125,0.8295
USA,Fairbanks,64.837776,-147.716385,64.8971,-147.6337,7.6657,9.4125,0.8144
USA,Fairbanks,64.837776,-147.716385,64.8968,-147.6393,7.5052,9.4125,0.7974
USA,Fairbanks,64.837776,-147.716385,64.8988,-147.632,7.8692,9.4125,0.836
USA,Fairbanks,64.837776,-147.716385,64.8992,-147.6248,8.0843,9.4125,0.8589
USA,Fairbanks,64.837776,-147.716385,64.8993,-147.6183,8.2618,9.4125,0.8777
USA,Fairbanks,64.837776,-147.716385,64.8918,-147.6671,6.4424,9.4125,0.6845
USA,Fairbanks,64.837776,-147.716385,64.8814,-147.8126,6.6475,9.4125,0.7062
USA,Fairbanks,64.837776,-147.716385,64.8903,-147.8148,7.4644,9.4125,0.793
USA,Fairbanks,64.837776,-147.716385,64.90972,-147.6242,9.1072,9.4125,0.9676
USA,Fairbanks,64.837776,-147.716385,64.91360999999999,-147.6278,9.4125,9.4125,1
