Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
Iran,Tehran,35.689425,51.416889,35.7119443,51.39022620000001,3.4737,46.8092,0.0742
Iran,Tehran,35.689425,51.416889,35.7090929,51.3916856,3.1563,46.8092,0.0674
Iran,Tehran,35.689425,51.416889,35.6830614,51.411828799999995,0.8424,46.8092,0.018
Iran,Tehran,35.689425,51.416889,35.7064265,51.4035707,2.2406,46.8092,0.0479
Iran,Tehran,35.689425,51.416889,35.6872268,51.398196500000005,1.7058,46.8092,0.0364
Iran,Tehran,35.689425,51.416889,35.688435299999995,51.393901799999995,2.0789,46.8092,0.0444
Iran,Tehran,35.689425,51.416889,35.6722971,51.3916749,2.9688,46.8092,0.0634
Iran,Tehran,35.689425,51.416889,35.6689198,51.3940054,3.0775,46.8092,0.0657
Iran,Tehran,35.689425,51.416889,35.701474100000006,51.4191742,1.3556,46.8092,0.029
Iran,Tehran,35.689425,51.416889,35.6651958,51.3895982,3.6517,46.8092,0.078
Iran,Tehran,35.689425,51.416889,35.6599354,51.389911,4.0854,46.8092,0.0873
Iran,Tehran,35.689425,51.416889,35.6603643,51.4252,3.3175,46.8092,0.0709
Iran,Tehran,35.689425,51.416889,35.6551229,51.4240554,3.8688,46.8092,0.0827
Iran,Tehran,35.689425,51.416889,35.6497997,51.425853700000005,4.4799,46.8092,0.0957
Iran,Tehran,35.689425,51.416889,35.6470844,51.4298742,4.852,46.8092,0.1037
Iran,Tehran,35.689425,51.416889,35.6426796,51.3950054,5.5611,46.8092,0.1188
Iran,Tehran,35.689425,51.416889,35.6199696,51.4259254,7.7661,46.8092,0.1659
Iran,Tehran,35.689425,51.416889,35.6160367,51.430775700000005,8.2563,46.8092,0.1764
Iran,Tehran,35.689425,51.416889,35.6055711,51.4250023,9.3529,46.8092,0.1998
Iran,Tehran,35.689425,51.416889,35.6086917,51.42045,8.9829,46.8092,0.1919
Iran,Tehran,35.689425,51.416889,35.572469399999996,51.438987100000006,13.1573,46.8092,0.2811
Iran,Tehran,35.689425,51.416889,35.615432500000004,51.4131174,8.2346,46.8092,0.1759
Iran,Tehran,35.689425,51.416889,35.577960299999994,51.418975200000006,12.3957,46.8092,0.2648
Iran,Tehran,35.689425,51.416889,35.537341600000005,51.4088955,16.9263,46.8092,0.3616
Iran,Tehran,35.689425,51.416889,35.6057323,51.3699938,10.2255,46.8092,0.2185
Iran,Tehran,35.689425,51.416889,35.580618,51.456731,12.6232,46.8092,0.2697
Iran,Tehran,35.689425,51.416889,35.4489945,51.566773600000005,29.9754,46.8092,0.6404
Iran,Tehran,35.689425,51.416889,35.4372522,51.581869,31.7641,46.8092,0.6786
Iran,Tehran,35.689425,51.416889,35.5813586,51.3916263,12.2314,46.8092,0.2613
Iran,Tehran,35.689425,51.416889,35.6100684,51.3669826,9.9095,46.8092,0.2117
Iran,Tehran,35.689425,51.416889,35.556545899999996,51.363771500000006,15.5359,46.8092,0.3319
Iran,Tehran,35.689425,51.416889,35.546634600000004,51.365347,16.547,46.8092,0.3535
Iran,Tehran,35.689425,51.416889,35.5315394,51.3725273,18.0083,46.8092,0.3847
Iran,Tehran,35.689425,51.416889,35.6118322,51.3907771,8.9447,46.8092,0.1911
Iran,Tehran,35.689425,51.416889,35.366289,51.6238425,40.5189,46.8092,0.8656
Iran,Tehran,35.689425,51.416889,35.3235965,51.6727482,46.8092,46.8092,1
Iran,Tehran,35.689425,51.416889,35.4146143,51.583557899999995,34.0751,46.8092,0.728
Iran,Tehran,35.689425,51.416889,35.7197725,51.405195299999995,3.5358,46.8092,0.0755
Iran,Tehran,35.689425,51.416889,35.7092774,51.421799,2.2516,46.8092,0.0481
Iran,Tehran,35.689425,51.416889,35.7145249,51.3853005,3.9907,46.8092,0.0853
