Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,USA,Hempstead,40.705561,-73.625962,1,40.703751,-73.625405,0.2067,12.9541,0.016
North America,USA,Hempstead,40.705561,-73.625962,2,40.705518,-73.620648,0.448,12.9541,0.0346
North America,USA,Hempstead,40.705561,-73.625962,3,40.709109999999995,-73.621204,0.5627,12.9541,0.0434
North America,USA,Hempstead,40.705561,-73.625962,4,40.709587,-73.615874,0.961,12.9541,0.0742
North America,USA,Hempstead,40.705561,-73.625962,5,40.711442,-73.610928,1.426,12.9541,0.1101
North America,USA,Hempstead,40.705561,-73.625962,6,40.713319,-73.606037,1.888,12.9541,0.1457
North America,USA,Hempstead,40.705561,-73.625962,7,40.716103,-73.604192,2.1774,12.9541,0.1681
North America,USA,Hempstead,40.705561,-73.625962,8,40.720058,-73.605793,2.3427,12.9541,0.1808
North America,USA,Hempstead,40.705561,-73.625962,9,40.723967,-73.607256,2.5835,12.9541,0.1994
North America,USA,Hempstead,40.705561,-73.625962,10,40.727921,-73.608873,2.8733,12.9541,0.2218
North America,USA,Hempstead,40.705561,-73.625962,11,40.730194,-73.606373,3.1981,12.9541,0.2469
North America,USA,Hempstead,40.705561,-73.625962,12,40.733106,-73.604739,3.5469,12.9541,0.2738
North America,USA,Hempstead,40.705561,-73.625962,13,40.734313,-73.599532,3.8965,12.9541,0.3008
North America,USA,Hempstead,40.705561,-73.625962,14,40.735491,-73.59436099999999,4.2624,12.9541,0.329
North America,USA,Hempstead,40.705561,-73.625962,15,40.738363,-73.59346500000001,4.5611,12.9541,0.3521
North America,USA,Hempstead,40.705561,-73.625962,16,40.742378,-73.592285,4.9813,12.9541,0.3845
North America,USA,Hempstead,40.705561,-73.625962,17,40.746439,-73.592623,5.3436,12.9541,0.4125
North America,USA,Hempstead,40.705561,-73.625962,18,40.75026,-73.59465300000001,5.6271,12.9541,0.4344
North America,USA,Hempstead,40.705561,-73.625962,19,40.753933,-73.59705100000001,5.9047,12.9541,0.4558
North America,USA,Hempstead,40.705561,-73.625962,20,40.757595,-73.599513,6.2003,12.9541,0.4786
North America,USA,Hempstead,40.705561,-73.625962,21,40.761324,-73.60190300000001,6.5235,12.9541,0.5036
North America,USA,Hempstead,40.705561,-73.625962,22,40.765418,-73.602625,6.9402,12.9541,0.5358
North America,USA,Hempstead,40.705561,-73.625962,23,40.769519,-73.60155400000001,7.4032,12.9541,0.5715
North America,USA,Hempstead,40.705561,-73.625962,24,40.773653,-73.601526,7.8464,12.9541,0.6057
North America,USA,Hempstead,40.705561,-73.625962,25,40.777483,-73.603441,8.2194,12.9541,0.6345
North America,USA,Hempstead,40.705561,-73.625962,26,40.780297,-73.606585,8.4691,12.9541,0.6538
North America,USA,Hempstead,40.705561,-73.625962,27,40.783435,-73.6073,8.8008,12.9541,0.6794
North America,USA,Hempstead,40.705561,-73.625962,28,40.786584000000005,-73.60377,9.2013,12.9541,0.7103
North America,USA,Hempstead,40.705561,-73.625962,29,40.788992,-73.599307,9.545,12.9541,0.7368
North America,USA,Hempstead,40.705561,-73.625962,30,40.790895,-73.5945,9.8519,12.9541,0.7605
North America,USA,Hempstead,40.705561,-73.625962,31,40.793784,-73.59209,10.2165,12.9541,0.7887
North America,USA,Hempstead,40.705561,-73.625962,32,40.796454,-73.59619599999999,10.4132,12.9541,0.8039
North America,USA,Hempstead,40.705561,-73.625962,33,40.799921999999995,-73.594561,10.8207,12.9541,0.8353
North America,USA,Hempstead,40.705561,-73.625962,34,40.803665,-73.593589,11.2443,12.9541,0.868
North America,USA,Hempstead,40.705561,-73.625962,35,40.806092,-73.589555,11.5915,12.9541,0.8948
North America,USA,Hempstead,40.705561,-73.625962,36,40.806709999999995,-73.584114,11.7867,12.9541,0.9099
North America,USA,Hempstead,40.705561,-73.625962,37,40.808369,-73.5795,12.083,12.9541,0.9328
North America,USA,Hempstead,40.705561,-73.625962,38,40.812119,-73.577905,12.521,12.9541,0.9666
North America,USA,Hempstead,40.705561,-73.625962,39,40.815376,-73.57461500000001,12.9541,12.9541,1
