Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
USA,Baton_Rouge,30.447963,-91.18898,30.4301,-91.1806,2.1426,28.7499,0.0745
USA,Baton_Rouge,30.447963,-91.18898,30.42688,-91.17741,2.5935,28.7499,0.0902
USA,Baton_Rouge,30.447963,-91.18898,30.423509999999997,-91.17492,3.0348,28.7499,0.1056
USA,Baton_Rouge,30.447963,-91.18898,30.42149,-91.16775,3.5788,28.7499,0.1245
USA,Baton_Rouge,30.447963,-91.18898,30.41585,-91.16962,4.0244,28.7499,0.14
USA,Baton_Rouge,30.447963,-91.18898,30.410390000000003,-91.16686,4.6854,28.7499,0.163
USA,Baton_Rouge,30.447963,-91.18898,30.40882,-91.16383,4.9758,28.7499,0.1731
USA,Baton_Rouge,30.447963,-91.18898,30.40435,-91.16055,5.5632,28.7499,0.1935
USA,Baton_Rouge,30.447963,-91.18898,30.40085,-91.15718,6.0614,28.7499,0.2108
USA,Baton_Rouge,30.447963,-91.18898,30.39646,-91.1534,6.666,28.7499,0.2319
USA,Baton_Rouge,30.447963,-91.18898,30.39449,-91.15171,6.9372,28.7499,0.2413
USA,Baton_Rouge,30.447963,-91.18898,30.39333,-91.14073,7.6361,28.7499,0.2656
USA,Baton_Rouge,30.447963,-91.18898,30.39016,-91.14149,7.8771,28.7499,0.274
USA,Baton_Rouge,30.447963,-91.18898,30.38359,-91.14088,8.5153,28.7499,0.2962
USA,Baton_Rouge,30.447963,-91.18898,30.382409999999997,-91.13364,9.0162,28.7499,0.3136
USA,Baton_Rouge,30.447963,-91.18898,30.37693,-91.13271,9.5657,28.7499,0.3327
USA,Baton_Rouge,30.447963,-91.18898,30.37466,-91.13015,9.9129,28.7499,0.3448
USA,Baton_Rouge,30.447963,-91.18898,30.3681,-91.1274,10.6647,28.7499,0.3709
USA,Baton_Rouge,30.447963,-91.18898,30.3666,-91.12501,10.931,28.7499,0.3802
USA,Baton_Rouge,30.447963,-91.18898,30.361929999999997,-91.12225,11.5096,28.7499,0.4003
USA,Baton_Rouge,30.447963,-91.18898,30.359509999999997,-91.11861,11.9282,28.7499,0.4149
USA,Baton_Rouge,30.447963,-91.18898,30.35563,-91.11531,12.4631,28.7499,0.4335
USA,Baton_Rouge,30.447963,-91.18898,30.35115,-91.11395,12.9487,28.7499,0.4504
USA,Baton_Rouge,30.447963,-91.18898,30.34772,-91.10854,13.556,28.7499,0.4715
USA,Baton_Rouge,30.447963,-91.18898,30.34488,-91.106,13.9544,28.7499,0.4854
USA,Baton_Rouge,30.447963,-91.18898,30.33946,-91.10585,14.4616,28.7499,0.503
USA,Baton_Rouge,30.447963,-91.18898,30.33757,-91.10954,14.4477,28.7499,0.5025
USA,Baton_Rouge,30.447963,-91.18898,30.3255,-91.11737,15.2516,28.7499,0.5305
USA,Baton_Rouge,30.447963,-91.18898,30.30944,-91.12371,16.627,28.7499,0.5783
USA,Baton_Rouge,30.447963,-91.18898,30.30543,-91.12122,17.1301,28.7499,0.5958
USA,Baton_Rouge,30.447963,-91.18898,30.29955,-91.11832,17.8407,28.7499,0.6205
USA,Baton_Rouge,30.447963,-91.18898,30.29409,-91.11576,18.4957,28.7499,0.6433
USA,Baton_Rouge,30.447963,-91.18898,30.2885,-91.11314,19.1662,28.7499,0.6667
USA,Baton_Rouge,30.447963,-91.18898,30.28368,-91.11087,19.7448,28.7499,0.6868
USA,Baton_Rouge,30.447963,-91.18898,30.27746,-91.10794,20.4915,28.7499,0.7128
USA,Baton_Rouge,30.447963,-91.18898,30.27069,-91.10475,21.3042,28.7499,0.741
USA,Baton_Rouge,30.447963,-91.18898,30.26384,-91.10162,22.123,28.7499,0.7695
USA,Baton_Rouge,30.447963,-91.18898,30.25879,-91.09818,22.768,28.7499,0.7919
USA,Baton_Rouge,30.447963,-91.18898,30.2529,-91.09348,23.5464,28.7499,0.819
USA,Baton_Rouge,30.447963,-91.18898,30.2509,-91.08564,24.0517,28.7499,0.8366
USA,Baton_Rouge,30.447963,-91.18898,30.248990000000003,-91.07781,24.5622,28.7499,0.8543
USA,Baton_Rouge,30.447963,-91.18898,30.24682,-91.0702,25.1029,28.7499,0.8731
USA,Baton_Rouge,30.447963,-91.18898,30.24343,-91.05775,25.9967,28.7499,0.9042
USA,Baton_Rouge,30.447963,-91.18898,30.24102,-91.05089,26.5538,28.7499,0.9236
USA,Baton_Rouge,30.447963,-91.18898,30.233,-91.02251,28.7499,28.7499,1
