Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,USA,Rochester,43.156139,-77.604917,1,43.158325,-77.615825,0.9176,23.9994,0.0382
North America,USA,Rochester,43.156139,-77.604917,2,43.154381,-77.61559100000001,0.8876,23.9994,0.037
North America,USA,Rochester,43.156139,-77.604917,3,43.153876,-77.618434,1.125,23.9994,0.0469
North America,USA,Rochester,43.156139,-77.604917,4,43.153328,-77.622887,1.4908,23.9994,0.0621
North America,USA,Rochester,43.156139,-77.604917,5,43.15294,-77.62416400000001,1.6013,23.9994,0.0667
North America,USA,Rochester,43.156139,-77.604917,6,43.15082,-77.631951,2.2713,23.9994,0.0946
North America,USA,Rochester,43.156139,-77.604917,7,43.15077,-77.634878,2.5027,23.9994,0.1043
North America,USA,Rochester,43.156139,-77.604917,8,43.150191,-77.63932,2.8681,23.9994,0.1195
North America,USA,Rochester,43.156139,-77.604917,9,43.145646,-77.650899,3.9084,23.9994,0.1629
North America,USA,Rochester,43.156139,-77.604917,10,43.143112,-77.658022,4.5451,23.9994,0.1894
North America,USA,Rochester,43.156139,-77.604917,11,43.14115,-77.662642,4.9707,23.9994,0.2071
North America,USA,Rochester,43.156139,-77.604917,12,43.140088,-77.667624,5.3912,23.9994,0.2246
North America,USA,Rochester,43.156139,-77.604917,13,43.139016,-77.671183,5.7032,23.9994,0.2376
North America,USA,Rochester,43.156139,-77.604917,14,43.136593,-77.675139,6.0975,23.9994,0.2541
North America,USA,Rochester,43.156139,-77.604917,15,43.136593,-77.675139,6.0975,23.9994,0.2541
North America,USA,Rochester,43.156139,-77.604917,16,43.131965,-77.686388,7.1356,23.9994,0.2973
North America,USA,Rochester,43.156139,-77.604917,26,43.130232,-77.69421899999999,7.797,23.9994,0.3249
North America,USA,Rochester,43.156139,-77.604917,27,43.128435,-77.698463,8.1911,23.9994,0.3413
North America,USA,Rochester,43.156139,-77.604917,28,43.124329,-77.703501,8.746,23.9994,0.3644
North America,USA,Rochester,43.156139,-77.604917,29,43.122261,-77.70974,9.3021,23.9994,0.3876
North America,USA,Rochester,43.156139,-77.604917,30,43.120657,-77.712824,9.6034,23.9994,0.4002
North America,USA,Rochester,43.156139,-77.604917,31,43.116118,-77.727037,10.8625,23.9994,0.4526
North America,USA,Rochester,43.156139,-77.604917,32,43.114766,-77.733551,11.4067,23.9994,0.4753
North America,USA,Rochester,43.156139,-77.604917,33,43.108037,-77.743325,12.4401,23.9994,0.5184
North America,USA,Rochester,43.156139,-77.604917,34,43.107225,-77.747247,12.7664,23.9994,0.5319
North America,USA,Rochester,43.156139,-77.604917,35,43.103341,-77.75201,13.3024,23.9994,0.5543
North America,USA,Rochester,43.156139,-77.604917,36,43.103091,-77.75494,13.5282,23.9994,0.5637
North America,USA,Rochester,43.156139,-77.604917,37,43.099785,-77.75834499999999,13.9391,23.9994,0.5808
North America,USA,Rochester,43.156139,-77.604917,38,43.099021,-77.761804,14.2282,23.9994,0.5929
North America,USA,Rochester,43.156139,-77.604917,39,43.097086,-77.765755,14.6114,23.9994,0.6088
North America,USA,Rochester,43.156139,-77.604917,40,43.095208,-77.77364399999999,15.2777,23.9994,0.6366
North America,USA,Rochester,43.156139,-77.604917,41,43.093827000000005,-77.779799,15.7939,23.9994,0.6581
North America,USA,Rochester,43.156139,-77.604917,42,43.093231,-77.782202,15.9983,23.9994,0.6666
North America,USA,Rochester,43.156139,-77.604917,43,43.092991999999995,-77.79705899999999,17.1018,23.9994,0.7126
North America,USA,Rochester,43.156139,-77.604917,44,43.088914,-77.80863599999999,18.1452,23.9994,0.7561
North America,USA,Rochester,43.156139,-77.604917,45,43.087413,-77.813536,18.5765,23.9994,0.774
North America,USA,Rochester,43.156139,-77.604917,46,43.076559,-77.826614,20.0529,23.9994,0.8356
North America,USA,Rochester,43.156139,-77.604917,47,43.07385,-77.83127900000001,20.5262,23.9994,0.8553
North America,USA,Rochester,43.156139,-77.604917,48,43.069619,-77.856564,22.5791,23.9994,0.9408
North America,USA,Rochester,43.156139,-77.604917,49,43.069765999999994,-77.859501,22.7881,23.9994,0.9495
North America,USA,Rochester,43.156139,-77.604917,50,43.069496,-77.87570500000001,23.9994,23.9994,1
