Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,Canada,Quebec_City,46.813751,-71.206166,1,46.767990000000005,-71.43587,18.2129,24.0875,0.7561
North America,Canada,Quebec_City,46.813751,-71.206166,2,46.766009999999994,-71.4313,17.9433,24.0875,0.7449
North America,Canada,Quebec_City,46.813751,-71.206166,3,46.76511,-71.41948000000001,17.1172,24.0875,0.7106
North America,Canada,Quebec_City,46.813751,-71.206166,4,46.76528,-71.41315,16.6545,24.0875,0.6914
North America,Canada,Quebec_City,46.813751,-71.206166,5,46.76725,-71.44258,18.7266,24.0875,0.7774
North America,Canada,Quebec_City,46.813751,-71.206166,6,46.76656,-71.44962,19.2631,24.0875,0.7997
North America,Canada,Quebec_City,46.813751,-71.206166,7,46.76571,-71.47038,20.8125,24.0875,0.864
North America,Canada,Quebec_City,46.813751,-71.206166,8,46.76435,-71.49855,22.928,24.0875,0.9519
North America,Canada,Quebec_City,46.813751,-71.206166,9,46.76321,-71.50493,23.4302,24.0875,0.9727
North America,Canada,Quebec_City,46.813751,-71.206166,10,46.7618,-71.51331,24.0875,24.0875,1
North America,Canada,Quebec_City,46.813751,-71.206166,11,46.76727,-71.41024,16.3736,24.0875,0.6798
North America,Canada,Quebec_City,46.813751,-71.206166,12,46.76842,-71.40153000000001,15.7041,24.0875,0.652
North America,Canada,Quebec_City,46.813751,-71.206166,13,46.76851,-71.33518000000001,11.0353,24.0875,0.4581
North America,Canada,Quebec_City,46.813751,-71.206166,14,46.76892,-71.39626,15.3064,24.0875,0.6354
North America,Canada,Quebec_City,46.813751,-71.206166,15,46.76951,-71.38756,14.6596,24.0875,0.6086
North America,Canada,Quebec_City,46.813751,-71.206166,16,46.77207,-71.38158,14.1354,24.0875,0.5868
North America,Canada,Quebec_City,46.813751,-71.206166,17,46.7746,-71.37464,13.544,24.0875,0.5623
North America,Canada,Quebec_City,46.813751,-71.206166,18,46.7764,-71.37236,13.3158,24.0875,0.5528
North America,Canada,Quebec_City,46.813751,-71.206166,19,46.77824,-71.36480999999999,12.7057,24.0875,0.5275
North America,Canada,Quebec_City,46.813751,-71.206166,20,46.78457,-71.36017,12.1635,24.0875,0.505
North America,Canada,Quebec_City,46.813751,-71.206166,21,46.78743,-71.35559,11.7443,24.0875,0.4876
North America,Canada,Quebec_City,46.813751,-71.206166,22,46.78632,-71.34876,11.2744,24.0875,0.4681
North America,Canada,Quebec_City,46.813751,-71.206166,23,46.77909,-71.32723,9.9892,24.0875,0.4147
North America,Canada,Quebec_City,46.813751,-71.206166,24,46.78275,-71.31535,8.9977,24.0875,0.3735
North America,Canada,Quebec_City,46.813751,-71.206166,25,46.77895,-71.30273000000001,8.3071,24.0875,0.3449
North America,Canada,Quebec_City,46.813751,-71.206166,26,46.784040000000005,-71.28764,7.0268,24.0875,0.2917
North America,Canada,Quebec_City,46.813751,-71.206166,27,46.80189,-71.22457,1.9239,24.0875,0.0799
North America,Canada,Quebec_City,46.813751,-71.206166,28,46.80942,-71.21616,0.9002,24.0875,0.0374
North America,Canada,Quebec_City,46.813751,-71.206166,29,46.80754,-71.21458,0.9418,24.0875,0.0391
North America,Canada,Quebec_City,46.813751,-71.206166,30,46.80659,-71.21994000000001,1.3164,24.0875,0.0547
North America,Canada,Quebec_City,46.813751,-71.206166,31,46.80506,-71.22385,1.6569,24.0875,0.0688
North America,Canada,Quebec_City,46.813751,-71.206166,32,46.80602,-71.22984,1.9963,24.0875,0.0829
North America,Canada,Quebec_City,46.813751,-71.206166,33,46.80293,-71.2345,2.4694,24.0875,0.1025
North America,Canada,Quebec_City,46.813751,-71.206166,34,46.80089,-71.2402,2.9588,24.0875,0.1228
North America,Canada,Quebec_City,46.813751,-71.206166,35,46.7981,-71.24682,3.55,24.0875,0.1474
North America,Canada,Quebec_City,46.813751,-71.206166,36,46.79694,-71.25017,3.8355,24.0875,0.1592
North America,Canada,Quebec_City,46.813751,-71.206166,37,46.79507,-71.25234,4.0824,24.0875,0.1695
North America,Canada,Quebec_City,46.813751,-71.206166,38,46.79379,-71.25663,4.4361,24.0875,0.1842
North America,Canada,Quebec_City,46.813751,-71.206166,39,46.79131,-71.2615,4.8954,24.0875,0.2032
North America,Canada,Quebec_City,46.813751,-71.206166,40,46.78908,-71.27026,5.597,24.0875,0.2324
North America,Canada,Quebec_City,46.813751,-71.206166,41,46.78698,-71.27594,6.0884,24.0875,0.2528
North America,Canada,Quebec_City,46.813751,-71.206166,42,46.78315,-71.27563,6.2879,24.0875,0.261
