Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
Canada,Fredericton,45.962041,-66.643934,45.96398,-66.64976,0.4993,11.9102,0.0419
Canada,Fredericton,45.962041,-66.643934,45.96394,-66.6495,0.4792,11.9102,0.0402
Canada,Fredericton,45.962041,-66.643934,45.96318,-66.64621,0.2168,11.9102,0.0182
Canada,Fredericton,45.962041,-66.643934,45.963840000000005,-66.64282,0.2178,11.9102,0.0183
Canada,Fredericton,45.962041,-66.643934,45.96254,-66.64141,0.2028,11.9102,0.017
Canada,Fredericton,45.962041,-66.643934,45.95993,-66.63664,0.6107,11.9102,0.0513
Canada,Fredericton,45.962041,-66.643934,45.95817,-66.63754,0.6554,11.9102,0.055
Canada,Fredericton,45.962041,-66.643934,45.95637,-66.63649000000001,0.8537,11.9102,0.0717
Canada,Fredericton,45.962041,-66.643934,45.95482,-66.63454,1.0826,11.9102,0.0909
Canada,Fredericton,45.962041,-66.643934,45.95301,-66.63243,1.3414,11.9102,0.1126
Canada,Fredericton,45.962041,-66.643934,45.95199,-66.6324,1.4297,11.9102,0.12
Canada,Fredericton,45.962041,-66.643934,45.94783,-66.63228000000001,1.819,11.9102,0.1527
Canada,Fredericton,45.962041,-66.643934,45.94563,-66.63509,1.9487,11.9102,0.1636
Canada,Fredericton,45.962041,-66.643934,45.94378,-66.63351999999999,2.1843,11.9102,0.1834
Canada,Fredericton,45.962041,-66.643934,45.94061,-66.63154,2.5684,11.9102,0.21560000000000001
Canada,Fredericton,45.962041,-66.643934,45.936279999999996,-66.62725,3.1415,11.9102,0.2638
Canada,Fredericton,45.962041,-66.643934,45.93074,-66.62299,3.8388,11.9102,0.3223
Canada,Fredericton,45.962041,-66.643934,45.928709999999995,-66.61903000000001,4.1766,11.9102,0.3507
Canada,Fredericton,45.962041,-66.643934,45.92748,-66.6154,4.4313,11.9102,0.3721
Canada,Fredericton,45.962041,-66.643934,45.92621,-66.6113,4.716,11.9102,0.396
Canada,Fredericton,45.962041,-66.643934,45.925990000000006,-66.60801,4.877,11.9102,0.4095
Canada,Fredericton,45.962041,-66.643934,45.9242,-66.60525,5.1625,11.9102,0.4335
Canada,Fredericton,45.962041,-66.643934,45.92289,-66.60112,5.4691,11.9102,0.4592
Canada,Fredericton,45.962041,-66.643934,45.92113,-66.59886999999999,5.7303,11.9102,0.4811
Canada,Fredericton,45.962041,-66.643934,45.91987,-66.59685,5.9366,11.9102,0.4984
Canada,Fredericton,45.962041,-66.643934,45.91679,-66.59223,6.4267,11.9102,0.5396
Canada,Fredericton,45.962041,-66.643934,45.91437,-66.58939000000001,6.7741,11.9102,0.5688
Canada,Fredericton,45.962041,-66.643934,45.91205,-66.58731999999999,7.0758,11.9102,0.5941
Canada,Fredericton,45.962041,-66.643934,45.90967,-66.58586,7.354,11.9102,0.6175
Canada,Fredericton,45.962041,-66.643934,45.90757,-66.58265,7.6907,11.9102,0.6457
Canada,Fredericton,45.962041,-66.643934,45.90597,-66.57976,7.9689,11.9102,0.6691
Canada,Fredericton,45.962041,-66.643934,45.90378,-66.57731,8.2775,11.9102,0.695
Canada,Fredericton,45.962041,-66.643934,45.90258,-66.57627,8.432,11.9102,0.708
Canada,Fredericton,45.962041,-66.643934,45.89604,-66.574,9.1168,11.9102,0.7655
Canada,Fredericton,45.962041,-66.643934,45.8965,-66.56625,9.4451,11.9102,0.793
Canada,Fredericton,45.962041,-66.643934,45.89564,-66.56188,9.736,11.9102,0.8175
Canada,Fredericton,45.962041,-66.643934,45.8931,-66.55854000000001,10.1187,11.9102,0.8496
Canada,Fredericton,45.962041,-66.643934,45.89191,-66.55659,10.3174,11.9102,0.8663
Canada,Fredericton,45.962041,-66.643934,45.88974,-66.55413,10.6245,11.9102,0.8921
Canada,Fredericton,45.962041,-66.643934,45.88156,-66.54233,11.9102,11.9102,1
