Country,City,City_Latitude,City_Longitude,Site_Latitude,Site_Longitude,Distance,Maximum_Distance,Standardized_Distance
Canada,Charlottetown,46.23542,-63.12652,46.23267,-63.12099,0.5239,14.4503,0.0363
Canada,Charlottetown,46.23542,-63.12652,46.2344,-63.125440000000005,0.1406,14.4503,0.0097
Canada,Charlottetown,46.23542,-63.12652,46.23686,-63.12903000000001,0.2508,14.4503,0.0174
Canada,Charlottetown,46.23542,-63.12652,46.23962,-63.13074,0.5687,14.4503,0.0394
Canada,Charlottetown,46.23542,-63.12652,46.24201,-63.13271,0.8738,14.4503,0.0605
Canada,Charlottetown,46.23542,-63.12652,46.24497,-63.13412,1.2121,14.4503,0.0839
Canada,Charlottetown,46.23542,-63.12652,46.2477,-63.135830000000006,1.5418,14.4503,0.1067
Canada,Charlottetown,46.23542,-63.12652,46.25019,-63.13775,1.8556,14.4503,0.1284
Canada,Charlottetown,46.23542,-63.12652,46.2532,-63.13916999999999,2.2034,14.4503,0.1525
Canada,Charlottetown,46.23542,-63.12652,46.25574,-63.14075,2.5105,14.4503,0.1737
Canada,Charlottetown,46.23542,-63.12652,46.25833,-63.14278,2.8378,14.4503,0.1964
Canada,Charlottetown,46.23542,-63.12652,46.26072,-63.144940000000005,3.1497,14.4503,0.218
Canada,Charlottetown,46.23542,-63.12652,46.26352,-63.14656,3.4839,14.4503,0.2411
Canada,Charlottetown,46.23542,-63.12652,46.26657,-63.14731999999999,3.8151,14.4503,0.264
Canada,Charlottetown,46.23542,-63.12652,46.26927,-63.149330000000006,4.1525,14.4503,0.2874
Canada,Charlottetown,46.23542,-63.12652,46.27153,-63.15197,4.4667,14.4503,0.3091
Canada,Charlottetown,46.23542,-63.12652,46.27526,-63.1532,4.8819,14.4503,0.3378
Canada,Charlottetown,46.23542,-63.12652,46.27861,-63.1557,5.3007,14.4503,0.3668
Canada,Charlottetown,46.23542,-63.12652,46.28107,-63.15789,5.6199,14.4503,0.3889
Canada,Charlottetown,46.23542,-63.12652,46.28371,-63.161480000000005,6.0047,14.4503,0.4155
Canada,Charlottetown,46.23542,-63.12652,46.28535,-63.16404,6.2566,14.4503,0.433
Canada,Charlottetown,46.23542,-63.12652,46.287209999999995,-63.167019999999994,6.5466,14.4503,0.453
Canada,Charlottetown,46.23542,-63.12652,46.28972,-63.17202,6.9779,14.4503,0.4829
Canada,Charlottetown,46.23542,-63.12652,46.29308,-63.17293000000001,7.3373,14.4503,0.5078
Canada,Charlottetown,46.23542,-63.12652,46.29619,-63.17429,7.6906,14.4503,0.5322
Canada,Charlottetown,46.23542,-63.12652,46.29942,-63.176080000000006,8.072,14.4503,0.5586
Canada,Charlottetown,46.23542,-63.12652,46.30232,-63.17723,8.3983,14.4503,0.5812
Canada,Charlottetown,46.23542,-63.12652,46.30516,-63.17872,8.7312,14.4503,0.6042
Canada,Charlottetown,46.23542,-63.12652,46.30798,-63.18003,9.0561,14.4503,0.6267
Canada,Charlottetown,46.23542,-63.12652,46.31100000000001,-63.18133,9.4009,14.4503,0.6506
Canada,Charlottetown,46.23542,-63.12652,46.3137,-63.1829,9.7233,14.4503,0.6729
Canada,Charlottetown,46.23542,-63.12652,46.31667,-63.183980000000005,10.0562,14.4503,0.6959
Canada,Charlottetown,46.23542,-63.12652,46.31944,-63.18545,10.3825,14.4503,0.7185
Canada,Charlottetown,46.23542,-63.12652,46.32226,-63.18676,10.7086,14.4503,0.7411
Canada,Charlottetown,46.23542,-63.12652,46.32506,-63.18796,11.0293,14.4503,0.7633
Canada,Charlottetown,46.23542,-63.12652,46.328,-63.18935,11.3705,14.4503,0.7869
Canada,Charlottetown,46.23542,-63.12652,46.33109,-63.19076,11.7276,14.4503,0.8116
Canada,Charlottetown,46.23542,-63.12652,46.33388,-63.19199,12.0489,14.4503,0.8338
Canada,Charlottetown,46.23542,-63.12652,46.33675,-63.19322,12.3783,14.4503,0.8566
Canada,Charlottetown,46.23542,-63.12652,46.33976,-63.19465,12.7285,14.4503,0.8808
Canada,Charlottetown,46.23542,-63.12652,46.34275,-63.1959,13.0711,14.4503,0.9046
Canada,Charlottetown,46.23542,-63.12652,46.345690000000005,-63.19689,13.4007,14.4503,0.9274
Canada,Charlottetown,46.23542,-63.12652,46.34873,-63.198069999999994,13.7466,14.4503,0.9513
Canada,Charlottetown,46.23542,-63.12652,46.35178,-63.19936,14.0971,14.4503,0.9756
Canada,Charlottetown,46.23542,-63.12652,46.35492,-63.20043,14.4503,14.4503,1
