UID,Country,City,GMIS_Mean
Waterloo.1,Canada,Waterloo,68.24172185430463
Waterloo.2,Canada,Waterloo,74.56435643564356
Waterloo.3,Canada,Waterloo,33.67763157894737
Waterloo.4,Canada,Waterloo,35.179661016949154
Waterloo.5,Canada,Waterloo,44.92307692307692
Waterloo.6,Canada,Waterloo,62.38590604026846
Waterloo.7,Canada,Waterloo,34.711920529801326
Waterloo.8,Canada,Waterloo,21.681208053691275
Waterloo.9,Canada,Waterloo,22.68106312292359
Waterloo.10,Canada,Waterloo,23.6046511627907
Waterloo.11,Canada,Waterloo,27.07
Waterloo.12,Canada,Waterloo,32.66887417218543
Waterloo.13,Canada,Waterloo,23.566666666666666
Waterloo.14,Canada,Waterloo,20.276094276094277
Waterloo.15,Canada,Waterloo,26.43046357615894
Waterloo.16,Canada,Waterloo,31.234113712374583
Waterloo.17,Canada,Waterloo,42.03716216216216
Waterloo.18,Canada,Waterloo,47.6578947368421
Waterloo.19,Canada,Waterloo,17.850993377483444
Waterloo.20,Canada,Waterloo,26.45364238410596
Waterloo.21,Canada,Waterloo,10.84
Waterloo.22,Canada,Waterloo,3.4633333333333334
Waterloo.23,Canada,Waterloo,3.83
Waterloo.24,Canada,Waterloo,2.352159468438538
Waterloo.25,Canada,Waterloo,1.84
Waterloo.26,Canada,Waterloo,2.177257525083612
Waterloo.27,Canada,Waterloo,1.6821192052980132
Waterloo.28,Canada,Waterloo,1.1275167785234899
Waterloo.29,Canada,Waterloo,0.7297297297297297
Waterloo.30,Canada,Waterloo,0.46179401993355484
