UID,Country,City,GMIS_Mean
Armidale.ARM_Site 1,Australia,Armidale,50.330708661417326
Armidale.ARM_Site 10,Australia,Armidale,34.7704280155642
Armidale.ARM_Site 11,Australia,Armidale,26.296875
Armidale.ARM_Site 12,Australia,Armidale,22.236220472440944
Armidale.ARM_Site 13,Australia,Armidale,22.256
Armidale.ARM_Site 14,Australia,Armidale,14.561264822134387
Armidale.ARM_Site 15,Australia,Armidale,6.1106719367588935
Armidale.ARM_Site 16,Australia,Armidale,3.5330739299610894
Armidale.ARM_Site 17,Australia,Armidale,2.627906976744186
Armidale.ARM_Site 18,Australia,Armidale,1.4039215686274509
Armidale.ARM_Site 19,Australia,Armidale,0.07003891050583658
Armidale.ARM_Site 2,Australia,Armidale,63.42578125
Armidale.ARM_Site 20,Australia,Armidale,0
Armidale.ARM_Site 21,Australia,Armidale,0
Armidale.ARM_Site 22,Australia,Armidale,0
Armidale.ARM_Site 23,Australia,Armidale,0
Armidale.ARM_Site 24,Australia,Armidale,0
Armidale.ARM_Site 25,Australia,Armidale,0
Armidale.ARM_Site 26,Australia,Armidale,0
Armidale.ARM_Site 27,Australia,Armidale,0
Armidale.ARM_Site 28,Australia,Armidale,0
Armidale.ARM_Site 29,Australia,Armidale,0
Armidale.ARM_Site 3,Australia,Armidale,64.43137254901961
Armidale.ARM_Site 30,Australia,Armidale,0
Armidale.ARM_Site 31,Australia,Armidale,0
Armidale.ARM_Site 32,Australia,Armidale,0
Armidale.ARM_Site 33,Australia,Armidale,0
Armidale.ARM_Site 34,Australia,Armidale,0
Armidale.ARM_Site 35,Australia,Armidale,0
Armidale.ARM_Site 36,Australia,Armidale,0
Armidale.ARM_Site 37,Australia,Armidale,0
Armidale.ARM_Site 38,Australia,Armidale,0
Armidale.ARM_Site 39,Australia,Armidale,0
Armidale.ARM_Site 4,Australia,Armidale,67.06692913385827
Armidale.ARM_Site 40,Australia,Armidale,0
Armidale.ARM_Site 5,Australia,Armidale,53.50597609561753
Armidale.ARM_Site 6,Australia,Armidale,25.007843137254902
Armidale.ARM_Site 7,Australia,Armidale,29.5859375
Armidale.ARM_Site 8,Australia,Armidale,34.310756972111555
Armidale.ARM_Site 9,Australia,Armidale,30.76771653543307
