UID,Country,City,GMIS_Mean
Moncton.1,Canada,Moncton,53.401898734177216
Moncton.2,Canada,Moncton,73.65495207667732
Moncton.3,Canada,Moncton,69.18589743589743
Moncton.4,Canada,Moncton,63.90506329113924
Moncton.5,Canada,Moncton,70.78846153846153
Moncton.6,Canada,Moncton,77.48562300319489
Moncton.7,Canada,Moncton,72.94551282051282
Moncton.8,Canada,Moncton,84.31832797427653
Moncton.9,Canada,Moncton,44.17834394904459
Moncton.10,Canada,Moncton,38.27936507936508
Moncton.11,Canada,Moncton,68.00316455696202
Moncton.12,Canada,Moncton,58.02572347266881
Moncton.13,Canada,Moncton,80.61514195583597
Moncton.14,Canada,Moncton,86.75320512820512
Moncton.15,Canada,Moncton,47.56549520766773
Moncton.16,Canada,Moncton,40.25239616613418
Moncton.17,Canada,Moncton,11.192307692307692
Moncton.18,Canada,Moncton,33.93589743589744
Moncton.19,Canada,Moncton,10.325806451612904
Moncton.20,Canada,Moncton,17.83809523809524
Moncton.21,Canada,Moncton,20.833333333333332
Moncton.22,Canada,Moncton,11.382911392405063
Moncton.23,Canada,Moncton,6.848101265822785
Moncton.24,Canada,Moncton,23.266666666666666
Moncton.25,Canada,Moncton,6.6234177215189876
Moncton.26,Canada,Moncton,10.536977491961414
Moncton.27,Canada,Moncton,23.162939297124602
Moncton.28,Canada,Moncton,34.849840255591054
Moncton.29,Canada,Moncton,39.37341772151899
Moncton.30,Canada,Moncton,26.817307692307693
Moncton.31,Canada,Moncton,43.41009463722398
Moncton.32,Canada,Moncton,17.31111111111111
Moncton.33,Canada,Moncton,10.886075949367088
Moncton.34,Canada,Moncton,9.273015873015874
Moncton.35,Canada,Moncton,15.765472312703583
Moncton.36,Canada,Moncton,9.344051446945338
Moncton.37,Canada,Moncton,6.115015974440895
Moncton.38,Canada,Moncton,9.569620253164556
Moncton.39,Canada,Moncton,13.056603773584905
Moncton.40,Canada,Moncton,8.724683544303797
