UID,Country,City,GMIS_Mean
Charlottetown.1,Canada,Charlottetown,44.08626198083067
Charlottetown.2,Canada,Charlottetown,65.67295597484276
Charlottetown.3,Canada,Charlottetown,75.65615141955836
Charlottetown.4,Canada,Charlottetown,38.00319488817891
Charlottetown.5,Canada,Charlottetown,46.542857142857144
Charlottetown.6,Canada,Charlottetown,56.507936507936506
Charlottetown.7,Canada,Charlottetown,34.35031847133758
Charlottetown.8,Canada,Charlottetown,52.7444089456869
Charlottetown.9,Canada,Charlottetown,35.22784810126582
Charlottetown.10,Canada,Charlottetown,37.04416403785489
Charlottetown.11,Canada,Charlottetown,32.4384858044164
Charlottetown.12,Canada,Charlottetown,11.699367088607595
Charlottetown.13,Canada,Charlottetown,61.02866242038217
Charlottetown.14,Canada,Charlottetown,65.91612903225807
Charlottetown.15,Canada,Charlottetown,4.7507987220447285
Charlottetown.16,Canada,Charlottetown,8.962264150943396
Charlottetown.17,Canada,Charlottetown,27.758064516129032
Charlottetown.18,Canada,Charlottetown,3.864353312302839
Charlottetown.19,Canada,Charlottetown,2.0943396226415096
Charlottetown.20,Canada,Charlottetown,5.848580441640379
Charlottetown.21,Canada,Charlottetown,2.971608832807571
Charlottetown.22,Canada,Charlottetown,4.550314465408805
Charlottetown.23,Canada,Charlottetown,12.528301886792454
Charlottetown.24,Canada,Charlottetown,15.942857142857143
Charlottetown.25,Canada,Charlottetown,5.161904761904762
Charlottetown.26,Canada,Charlottetown,0.09841269841269841
Charlottetown.27,Canada,Charlottetown,0
Charlottetown.28,Canada,Charlottetown,0
Charlottetown.29,Canada,Charlottetown,0
Charlottetown.30,Canada,Charlottetown,0
Charlottetown.31,Canada,Charlottetown,0
Charlottetown.32,Canada,Charlottetown,0
Charlottetown.33,Canada,Charlottetown,0
Charlottetown.34,Canada,Charlottetown,0
Charlottetown.35,Canada,Charlottetown,0
Charlottetown.36,Canada,Charlottetown,0
Charlottetown.37,Canada,Charlottetown,0
Charlottetown.38,Canada,Charlottetown,0
Charlottetown.39,Canada,Charlottetown,0
Charlottetown.40,Canada,Charlottetown,0
Charlottetown.41,Canada,Charlottetown,0
Charlottetown.42,Canada,Charlottetown,0
Charlottetown.43,Canada,Charlottetown,0
Charlottetown.44,Canada,Charlottetown,0
Charlottetown.45,Canada,Charlottetown,0
