UID,Country,City,GMIS_Mean
Montreal.1,Canada,Montreal,0
Montreal.2,Canada,Montreal,0
Montreal.3,Canada,Montreal,0
Montreal.4,Canada,Montreal,0
Montreal.5,Canada,Montreal,0
Montreal.6,Canada,Montreal,3.7161290322580647
Montreal.7,Canada,Montreal,4.719745222929936
Montreal.8,Canada,Montreal,4.861736334405145
Montreal.9,Canada,Montreal,13.060509554140127
Montreal.10,Canada,Montreal,5.496774193548387
Montreal.11,Canada,Montreal,0.9383116883116883
Montreal.12,Canada,Montreal,25.075163398692812
Montreal.13,Canada,Montreal,61.20063694267516
Montreal.14,Canada,Montreal,24.019108280254777
Montreal.15,Canada,Montreal,43.438311688311686
Montreal.16,Canada,Montreal,31.72523961661342
Montreal.17,Canada,Montreal,24.634615384615383
Montreal.18,Canada,Montreal,48.04838709677419
Montreal.19,Canada,Montreal,33.78709677419355
Montreal.20,Canada,Montreal,23.833333333333332
Montreal.21,Canada,Montreal,50.44951140065147
Montreal.22,Canada,Montreal,56.977635782747605
Montreal.23,Canada,Montreal,55.26923076923077
Montreal.24,Canada,Montreal,41.99680511182109
Montreal.25,Canada,Montreal,93.9047619047619
Montreal.26,Canada,Montreal,60.297734627831716
Montreal.27,Canada,Montreal,66.45714285714286
Montreal.28,Canada,Montreal,75.2724358974359
Montreal.29,Canada,Montreal,91.06389776357827
Montreal.30,Canada,Montreal,78.46518987341773
Montreal.31,Canada,Montreal,64.61688311688312
Montreal.32,Canada,Montreal,60.145161290322584
Montreal.33,Canada,Montreal,44.317460317460316
Montreal.34,Canada,Montreal,60.00319488817891
Montreal.35,Canada,Montreal,51.3257328990228
Montreal.36,Canada,Montreal,73.58766233766234
Montreal.37,Canada,Montreal,42.29712460063898
Montreal.38,Canada,Montreal,45.47133757961783
Montreal.39,Canada,Montreal,87.02547770700637
Montreal.40,Canada,Montreal,87.23624595469256
Montreal.41,Canada,Montreal,58.07987220447284
Montreal.42,Canada,Montreal,87.38387096774194
Montreal.43,Canada,Montreal,80.2156862745098
Montreal.44,Canada,Montreal,81.74918566775244
Montreal.45,Canada,Montreal,80.19108280254777
Montreal.46,Canada,Montreal,46.08387096774194
Montreal.47,Canada,Montreal,81.30618892508143
Montreal.48,Canada,Montreal,85.1172638436482
Montreal.49,Canada,Montreal,73.30573248407643
