UID,Country,City,GMIS_Mean
Atlanta.1,USA,Atlanta,0.49808429118773945
Atlanta.2,USA,Atlanta,0
Atlanta.3,USA,Atlanta,2.1444866920152093
Atlanta.4,USA,Atlanta,0
Atlanta.5,USA,Atlanta,0.14885496183206107
Atlanta.6,USA,Atlanta,2.5846153846153848
Atlanta.7,USA,Atlanta,3.1192307692307693
Atlanta.8,USA,Atlanta,14.193916349809886
Atlanta.9,USA,Atlanta,4.837209302325581
Atlanta.10,USA,Atlanta,3.147169811320755
Atlanta.11,USA,Atlanta,12.455938697318008
Atlanta.12,USA,Atlanta,34.77272727272727
Atlanta.13,USA,Atlanta,24.828244274809162
Atlanta.14,USA,Atlanta,22.482889733840302
Atlanta.15,USA,Atlanta,11.463878326996198
Atlanta.16,USA,Atlanta,31.580524344569287
Atlanta.17,USA,Atlanta,33.573584905660375
Atlanta.18,USA,Atlanta,23.31679389312977
Atlanta.19,USA,Atlanta,18.90943396226415
Atlanta.20,USA,Atlanta,14.785714285714286
Atlanta.21,USA,Atlanta,36.79545454545455
Atlanta.22,USA,Atlanta,44.66795366795367
Atlanta.23,USA,Atlanta,32.159695817490494
Atlanta.24,USA,Atlanta,32.50375939849624
Atlanta.25,USA,Atlanta,40.09090909090909
Atlanta.26,USA,Atlanta,9.378787878787879
Atlanta.27,USA,Atlanta,27.564885496183205
Atlanta.28,USA,Atlanta,41.011538461538464
Atlanta.29,USA,Atlanta,24.825757575757574
Atlanta.30,USA,Atlanta,64.34615384615384
Atlanta.31,USA,Atlanta,22.541666666666668
Atlanta.32,USA,Atlanta,34.128787878787875
Atlanta.33,USA,Atlanta,38.73207547169811
Atlanta.34,USA,Atlanta,45.99239543726236
Atlanta.35,USA,Atlanta,59.95864661654135
Atlanta.36,USA,Atlanta,67.31178707224335
Atlanta.37,USA,Atlanta,71.04198473282443
Atlanta.38,USA,Atlanta,88.50943396226415
Atlanta.39,USA,Atlanta,76.85114503816794
Atlanta.40,USA,Atlanta,76.02298850574712
Atlanta.41,USA,Atlanta,63.68821292775665
Atlanta.42,USA,Atlanta,44.70454545454545
Atlanta.43,USA,Atlanta,62.954887218045116
Atlanta.44,USA,Atlanta,14.571428571428571
Atlanta.45,USA,Atlanta,40.22932330827068
