UID,Country,City,Latitude,Longitude
Fredericton.1,Canada,Fredericton,45.9634695921575,-66.6186929179962
Fredericton.2,Canada,Fredericton,45.9416391871363,-66.7510408878616
Fredericton.3,Canada,Fredericton,45.9041611500984,-66.629733982074
Fredericton.4,Canada,Fredericton,45.9611523477866,-66.5354131729088
Fredericton.5,Canada,Fredericton,45.9397597141555,-66.7674140765624
Fredericton.6,Canada,Fredericton,46.026435494634,-66.6920158035416
Fredericton.7,Canada,Fredericton,45.9600288547368,-66.7149485577123
Fredericton.8,Canada,Fredericton,45.9361851970233,-66.625890446057
Fredericton.9,Canada,Fredericton,45.9224523640795,-66.5304748455626
Fredericton.10,Canada,Fredericton,45.8607918675408,-66.6648304878733
Fredericton.11,Canada,Fredericton,46.0081682289975,-66.7526132389883
Fredericton.12,Canada,Fredericton,46.0165967119376,-66.7650041183733
Fredericton.13,Canada,Fredericton,46.0043785784545,-66.6948374984057
Fredericton.14,Canada,Fredericton,45.898111355718,-66.6093636207693
Fredericton.15,Canada,Fredericton,45.8626627134628,-66.6967940704395
Fredericton.16,Canada,Fredericton,45.9721097522604,-66.6243346445674
Fredericton.17,Canada,Fredericton,45.9444202893465,-66.6726983723843
Fredericton.18,Canada,Fredericton,45.9946483763669,-66.6983988749328
Fredericton.19,Canada,Fredericton,46.0032498527465,-66.6144788983072
Fredericton.20,Canada,Fredericton,45.9745487562835,-66.5168529063162
Fredericton.21,Canada,Fredericton,45.9965333912351,-66.7049644715139
Fredericton.22,Canada,Fredericton,45.9233218310476,-66.5682128908584
Fredericton.23,Canada,Fredericton,45.8964469175651,-66.597012486624
Fredericton.24,Canada,Fredericton,45.9007345820519,-66.7554703505749
Fredericton.25,Canada,Fredericton,45.9535972502819,-66.7013727033247
Fredericton.26,Canada,Fredericton,45.9840003948777,-66.708402726772
Fredericton.27,Canada,Fredericton,45.9000544954583,-66.5272003149189
Fredericton.28,Canada,Fredericton,45.8951809899953,-66.7194511881303
Fredericton.29,Canada,Fredericton,45.9083334038163,-66.5471070360515
Fredericton.30,Canada,Fredericton,46.0197189130209,-66.6069947372959
Fredericton.31,Canada,Fredericton,45.8724346765298,-66.5800086496611
Fredericton.32,Canada,Fredericton,45.9918930398146,-66.75771467721
Fredericton.33,Canada,Fredericton,45.9172125974008,-66.7401477713215
Fredericton.34,Canada,Fredericton,45.9405653688492,-66.7812303118176
Fredericton.35,Canada,Fredericton,45.9822652173293,-66.679117101551
Fredericton.36,Canada,Fredericton,45.9030084238393,-66.7215596410304
Fredericton.37,Canada,Fredericton,45.994904142439196,-66.5687788530563
Fredericton.38,Canada,Fredericton,45.9878705112244,-66.6442299518783
Fredericton.39,Canada,Fredericton,45.9056346598269,-66.7403347574103
Fredericton.40,Canada,Fredericton,45.9147837875129,-66.5810913617814
Fredericton.41,Canada,Fredericton,45.9444601508313,-66.5199285720791
