UID,Country,City,Latitude,Longitude
Fergus.1,Canada,Fergus,43.766988244789,-80.4059074167588
Fergus.2,Canada,Fergus,43.7499943659899,-80.3172772613869
Fergus.3,Canada,Fergus,43.6902161074599,-80.3146213639581
Fergus.4,Canada,Fergus,43.6951835011119,-80.3993515452036
Fergus.5,Canada,Fergus,43.7148673843381,-80.3590663719341
Fergus.6,Canada,Fergus,43.7511166553386,-80.3831747081096
Fergus.7,Canada,Fergus,43.7215636043129,-80.4401085702191
Fergus.8,Canada,Fergus,43.6693708567234,-80.448019727788
Fergus.9,Canada,Fergus,43.6476539003591,-80.3232306092076
Fergus.10,Canada,Fergus,43.7319110529548,-80.3656809057229
Fergus.11,Canada,Fergus,43.6882937975712,-80.3045768354806
Fergus.12,Canada,Fergus,43.6964245013209,-80.4172884344161
Fergus.13,Canada,Fergus,43.708993721095,-80.2893390411159
Fergus.14,Canada,Fergus,43.6653263133093,-80.3606375643262
Fergus.15,Canada,Fergus,43.76878868296,-80.4244788731517
Fergus.16,Canada,Fergus,43.6505102803871,-80.348845111964
Fergus.17,Canada,Fergus,43.7121407775892,-80.3859306280483
Fergus.18,Canada,Fergus,43.7405430368942,-80.435271903562
Fergus.19,Canada,Fergus,43.6429938937965,-80.3243435510477
Fergus.20,Canada,Fergus,43.6480901468512,-80.311636181004
