UID,Country,City,Latitude,Longitude
Jacksonville.1,USA,Jacksonville,30.4552716000151,-81.5264730539067
Jacksonville.2,USA,Jacksonville,30.492394011651,-81.4904758520813
Jacksonville.3,USA,Jacksonville,30.1609685825408,-81.6557947388108
Jacksonville.4,USA,Jacksonville,30.5486135633831,-81.7734334781836
Jacksonville.5,USA,Jacksonville,30.6573839325797,-81.6137667403122
Jacksonville.6,USA,Jacksonville,30.3088402700388,-81.960544177941
Jacksonville.7,USA,Jacksonville,30.0935951902021,-81.7070173079692
Jacksonville.8,USA,Jacksonville,30.494706417303,-81.7219797876783
Jacksonville.9,USA,Jacksonville,29.9924243628152,-81.5960652811277
Jacksonville.10,USA,Jacksonville,30.4199644236276,-81.5927893442373
Jacksonville.11,USA,Jacksonville,30.6113465530286,-81.6348270388171
Jacksonville.12,USA,Jacksonville,30.1048417177638,-81.7986080393051
Jacksonville.13,USA,Jacksonville,30.1462609845833,-81.9390028991573
Jacksonville.14,USA,Jacksonville,30.6435535580806,-81.7073165305675
Jacksonville.15,USA,Jacksonville,30.4888291977671,-81.7930607566395
Jacksonville.16,USA,Jacksonville,30.4062380371109,-81.8717488308554
Jacksonville.17,USA,Jacksonville,30.0659255909888,-81.4799935557972
Jacksonville.18,USA,Jacksonville,30.3341693961025,-81.5055177795729
Jacksonville.19,USA,Jacksonville,30.4718352213751,-81.9489745876109
Jacksonville.20,USA,Jacksonville,30.3286911298059,-81.4067481473048
Jacksonville.21,USA,Jacksonville,30.2042404477417,-81.5305160750304
Jacksonville.22,USA,Jacksonville,30.5257455205109,-81.9872995694787
Jacksonville.23,USA,Jacksonville,30.0872882089518,-81.5456115153539
Jacksonville.24,USA,Jacksonville,30.2874036291661,-81.6622743111845
Jacksonville.25,USA,Jacksonville,30.6304374343935,-81.7120603400222
Jacksonville.26,USA,Jacksonville,30.1596171805786,-81.9179549302676
Jacksonville.27,USA,Jacksonville,30.6339164545855,-81.4756586310696
Jacksonville.28,USA,Jacksonville,30.6179030373342,-81.5619905834375
Jacksonville.29,USA,Jacksonville,30.6447981934775,-81.864010813748
Jacksonville.30,USA,Jacksonville,30.1463362090186,-81.7747924273986
Jacksonville.31,USA,Jacksonville,30.1201711284705,-81.8032249761822
Jacksonville.32,USA,Jacksonville,30.3616183351997,-81.4519944994069
Jacksonville.33,USA,Jacksonville,30.2023382667985,-81.8280150034744
Jacksonville.34,USA,Jacksonville,30.2515689753132,-81.4878240443124
Jacksonville.35,USA,Jacksonville,30.3363704874803,-81.7514234507292
Jacksonville.36,USA,Jacksonville,30.6111620896019,-81.6981437554213
Jacksonville.37,USA,Jacksonville,30.4457634375668,-81.8803598010032
Jacksonville.38,USA,Jacksonville,30.4699146752127,-81.7717252553334
Jacksonville.39,USA,Jacksonville,30.0517207924137,-81.4911259877394
