UID,Country,City,Latitude,Longitude
Newcastle.1,Australia,Newcastle,-32.9793770256598,151.592662340286
Newcastle.2,Australia,Newcastle,-32.7045550590936,151.735871825471
Newcastle.3,Australia,Newcastle,-32.8150574457712,151.673128368131
Newcastle.4,Australia,Newcastle,-32.9210402786933,151.592197762934
Newcastle.5,Australia,Newcastle,-32.9186842784458,151.528587676619
Newcastle.6,Australia,Newcastle,-32.9176690654099,151.739192470468
Newcastle.7,Australia,Newcastle,-32.8847538575225,151.644945494805
Newcastle.8,Australia,Newcastle,-32.8915659968168,151.743776584267
Newcastle.9,Australia,Newcastle,-32.8698882312868,151.700661658537
Newcastle.10,Australia,Newcastle,-32.9268494007216,151.66780005435
Newcastle.11,Australia,Newcastle,-32.8208625642158,151.744605083653
Newcastle.12,Australia,Newcastle,-32.8724497330287,151.553551397028
Newcastle.13,Australia,Newcastle,-33.0876670050691,151.581874426875
Newcastle.14,Australia,Newcastle,-32.7966612133358,151.582703531658
Newcastle.15,Australia,Newcastle,-32.889197052255,151.7287257045
Newcastle.16,Australia,Newcastle,-32.8206879875774,151.575206156965
Newcastle.17,Australia,Newcastle,-32.8754434698626,151.548717037434
Newcastle.18,Australia,Newcastle,-33.0592850400333,151.548373545037
Newcastle.19,Australia,Newcastle,-32.7305828764544,151.859505355979
Newcastle.20,Australia,Newcastle,-32.7155474387243,151.897590594502
Newcastle.21,Australia,Newcastle,-32.8931631014931,151.586170789418
Newcastle.22,Australia,Newcastle,-32.747085254945,151.632938872902
Newcastle.23,Australia,Newcastle,-32.8265355159415,151.668094188239
Newcastle.24,Australia,Newcastle,-32.9793044276703,151.544944596897
Newcastle.25,Australia,Newcastle,-32.9545771824368,151.573219911143
Newcastle.26,Australia,Newcastle,-33.0432460250685,151.653991223777
Newcastle.27,Australia,Newcastle,-32.7647501915488,151.820472675085
Newcastle.28,Australia,Newcastle,-32.9567160388153,151.702994018998
Newcastle.29,Australia,Newcastle,-33.0097223172149,151.51678952598
Newcastle.30,Australia,Newcastle,-32.8573029909481,151.829721611368
Newcastle.31,Australia,Newcastle,-32.7201636257015,151.71756870775
Newcastle.32,Australia,Newcastle,-32.8324478768555,151.678716546036
Newcastle.33,Australia,Newcastle,-32.7748621883702,151.861521048866
Newcastle.34,Australia,Newcastle,-32.7391169541506,151.6505048548
Newcastle.35,Australia,Newcastle,-32.7711808111867,151.714554811898
Newcastle.36,Australia,Newcastle,-32.8980415634651,151.549040621684
Newcastle.37,Australia,Newcastle,-32.810328910739,151.689757730201
Newcastle.38,Australia,Newcastle,-33.0341168803452,151.58703821577
Newcastle.39,Australia,Newcastle,-32.8390624284651,151.694575070704
