UID,Country,City,HII
Wollongong.1,Australia,Wollongong,50
Wollongong.2,Australia,Wollongong,NA
Wollongong.3,Australia,Wollongong,51
Wollongong.4,Australia,Wollongong,46
Wollongong.5,Australia,Wollongong,42
Wollongong.6,Australia,Wollongong,42
Wollongong.7,Australia,Wollongong,42
Wollongong.8,Australia,Wollongong,NA
Wollongong.9,Australia,Wollongong,24
Wollongong.10,Australia,Wollongong,42
Wollongong.11,Australia,Wollongong,39
Wollongong.12,Australia,Wollongong,39
Wollongong.13,Australia,Wollongong,42
Wollongong.14,Australia,Wollongong,56
Wollongong.15,Australia,Wollongong,56
Wollongong.16,Australia,Wollongong,18
Wollongong.17,Australia,Wollongong,18
Wollongong.18,Australia,Wollongong,31
Wollongong.19,Australia,Wollongong,52
Wollongong.20,Australia,Wollongong,52
Wollongong.21,Australia,Wollongong,18
Wollongong.22,Australia,Wollongong,18
Wollongong.23,Australia,Wollongong,18
Wollongong.24,Australia,Wollongong,35
Wollongong.25,Australia,Wollongong,38
Wollongong.26,Australia,Wollongong,48
Wollongong.27,Australia,Wollongong,22
Wollongong.28,Australia,Wollongong,22
Wollongong.29,Australia,Wollongong,21
Wollongong.30,Australia,Wollongong,38
Wollongong.31,Australia,Wollongong,34
Wollongong.32,Australia,Wollongong,18
Wollongong.33,Australia,Wollongong,18
Wollongong.34,Australia,Wollongong,35
Wollongong.35,Australia,Wollongong,38
