UID,Country,City,HII
Rockford.1,USA,Rockford,47
Rockford.2,USA,Rockford,26
Rockford.3,USA,Rockford,30
Rockford.4,USA,Rockford,30
Rockford.5,USA,Rockford,29
Rockford.6,USA,Rockford,30
Rockford.7,USA,Rockford,28
Rockford.8,USA,Rockford,43
Rockford.9,USA,Rockford,32
Rockford.10,USA,Rockford,26
Rockford.11,USA,Rockford,30
Rockford.12,USA,Rockford,34
Rockford.13,USA,Rockford,34
Rockford.14,USA,Rockford,34
Rockford.15,USA,Rockford,58
Rockford.16,USA,Rockford,54
Rockford.17,USA,Rockford,58
Rockford.18,USA,Rockford,58
Rockford.19,USA,Rockford,54
Rockford.20,USA,Rockford,26
Rockford.21,USA,Rockford,26
Rockford.22,USA,Rockford,46
Rockford.23,USA,Rockford,52
Rockford.24,USA,Rockford,60
Rockford.25,USA,Rockford,38
Rockford.26,USA,Rockford,50
Rockford.27,USA,Rockford,46
Rockford.28,USA,Rockford,22
Rockford.29,USA,Rockford,22
Rockford.30,USA,Rockford,26
Rockford.31,USA,Rockford,29
Rockford.32,USA,Rockford,46
Rockford.33,USA,Rockford,50
Rockford.34,USA,Rockford,43
Rockford.35,USA,Rockford,34
Rockford.36,USA,Rockford,34
Rockford.37,USA,Rockford,26
Rockford.38,USA,Rockford,51
Rockford.39,USA,Rockford,54
Rockford.40,USA,Rockford,39
