UID,Country,City,HII
Charlotte.1,USA,Charlotte,58
Charlotte.2,USA,Charlotte,18
Charlotte.3,USA,Charlotte,38
Charlotte.4,USA,Charlotte,14
Charlotte.5,USA,Charlotte,18
Charlotte.6,USA,Charlotte,34
Charlotte.7,USA,Charlotte,31
Charlotte.8,USA,Charlotte,31
Charlotte.9,USA,Charlotte,14
Charlotte.10,USA,Charlotte,46
Charlotte.11,USA,Charlotte,50
Charlotte.12,USA,Charlotte,18
Charlotte.13,USA,Charlotte,39
Charlotte.14,USA,Charlotte,42
Charlotte.15,USA,Charlotte,34
Charlotte.16,USA,Charlotte,46
Charlotte.17,USA,Charlotte,14
Charlotte.18,USA,Charlotte,14
Charlotte.19,USA,Charlotte,44
Charlotte.20,USA,Charlotte,46
Charlotte.21,USA,Charlotte,38
Charlotte.22,USA,Charlotte,52
Charlotte.23,USA,Charlotte,52
Charlotte.24,USA,Charlotte,42
Charlotte.25,USA,Charlotte,22
Charlotte.26,USA,Charlotte,22
Charlotte.27,USA,Charlotte,14
Charlotte.28,USA,Charlotte,18
Charlotte.29,USA,Charlotte,34
Charlotte.30,USA,Charlotte,18
Charlotte.31,USA,Charlotte,46
Charlotte.32,USA,Charlotte,38
Charlotte.33,USA,Charlotte,47
Charlotte.34,USA,Charlotte,14
Charlotte.35,USA,Charlotte,18
Charlotte.36,USA,Charlotte,34
Charlotte.37,USA,Charlotte,18
Charlotte.38,USA,Charlotte,25
Charlotte.39,USA,Charlotte,46
Charlotte.40,USA,Charlotte,18
Charlotte.41,USA,Charlotte,34
