UID,Country,City,HII
Tacoma.1,USA,Tacoma,50
Tacoma.2,USA,Tacoma,60
Tacoma.3,USA,Tacoma,52
Tacoma.4,USA,Tacoma,50
Tacoma.5,USA,Tacoma,58
Tacoma.6,USA,Tacoma,46
Tacoma.7,USA,Tacoma,56
Tacoma.8,USA,Tacoma,50
Tacoma.9,USA,Tacoma,56
Tacoma.10,USA,Tacoma,56
Tacoma.11,USA,Tacoma,54
Tacoma.12,USA,Tacoma,60
Tacoma.13,USA,Tacoma,NA
Tacoma.14,USA,Tacoma,56
Tacoma.15,USA,Tacoma,60
Tacoma.16,USA,Tacoma,60
Tacoma.17,USA,Tacoma,60
Tacoma.18,USA,Tacoma,60
Tacoma.19,USA,Tacoma,50
Tacoma.20,USA,Tacoma,50
Tacoma.21,USA,Tacoma,54
Tacoma.22,USA,Tacoma,34
Tacoma.23,USA,Tacoma,NA
Tacoma.24,USA,Tacoma,48
Tacoma.25,USA,Tacoma,38
Tacoma.26,USA,Tacoma,28
Tacoma.27,USA,Tacoma,38
Tacoma.28,USA,Tacoma,42
Tacoma.29,USA,Tacoma,42
Tacoma.30,USA,Tacoma,38
Tacoma.31,USA,Tacoma,38
Tacoma.32,USA,Tacoma,48
Tacoma.33,USA,Tacoma,48
Tacoma.34,USA,Tacoma,42
Tacoma.35,USA,Tacoma,31
Tacoma.36,USA,Tacoma,NA
