UID,Country,City,HII
Seattle.1,USA,Seattle,46
Seattle.2,USA,Seattle,56
Seattle.3,USA,Seattle,58
Seattle.4,USA,Seattle,30
Seattle.5,USA,Seattle,52
Seattle.6,USA,Seattle,NA
Seattle.7,USA,Seattle,42
Seattle.8,USA,Seattle,58
Seattle.9,USA,Seattle,39
Seattle.10,USA,Seattle,22
Seattle.11,USA,Seattle,22
Seattle.12,USA,Seattle,21
Seattle.13,USA,Seattle,18
Seattle.14,USA,Seattle,28
Seattle.15,USA,Seattle,60
Seattle.16,USA,Seattle,46
Seattle.17,USA,Seattle,27
Seattle.18,USA,Seattle,14
Seattle.19,USA,Seattle,27
Seattle.20,USA,Seattle,14
Seattle.21,USA,Seattle,22
Seattle.22,USA,Seattle,34
Seattle.23,USA,Seattle,52
Seattle.24,USA,Seattle,34
Seattle.25,USA,Seattle,10
Seattle.26,USA,Seattle,10
Seattle.27,USA,Seattle,10
Seattle.28,USA,Seattle,34
Seattle.29,USA,Seattle,21
Seattle.30,USA,Seattle,60
Seattle.31,USA,Seattle,50
Seattle.32,USA,Seattle,31
Seattle.33,USA,Seattle,14
Seattle.34,USA,Seattle,14
Seattle.35,USA,Seattle,22
Seattle.36,USA,Seattle,28
Seattle.37,USA,Seattle,22
Seattle.38,USA,Seattle,42
Seattle.39,USA,Seattle,46
Seattle.40,USA,Seattle,31
Seattle.41,USA,Seattle,14
Seattle.42,USA,Seattle,22
Seattle.43,USA,Seattle,NA
Seattle.44,USA,Seattle,42
