UID,Country,City,HII
Curitiba.1,Brazil,Curitiba,18
Curitiba.2,Brazil,Curitiba,18
Curitiba.3,Brazil,Curitiba,18
Curitiba.4,Brazil,Curitiba,18
Curitiba.5,Brazil,Curitiba,34
Curitiba.6,Brazil,Curitiba,31
Curitiba.7,Brazil,Curitiba,31
Curitiba.8,Brazil,Curitiba,14
Curitiba.9,Brazil,Curitiba,18
Curitiba.10,Brazil,Curitiba,18
Curitiba.11,Brazil,Curitiba,52
Curitiba.12,Brazil,Curitiba,42
Curitiba.13,Brazil,Curitiba,18
Curitiba.14,Brazil,Curitiba,18
Curitiba.15,Brazil,Curitiba,14
Curitiba.16,Brazil,Curitiba,17
Curitiba.17,Brazil,Curitiba,38
Curitiba.18,Brazil,Curitiba,46
Curitiba.19,Brazil,Curitiba,38
Curitiba.20,Brazil,Curitiba,28
Curitiba.21,Brazil,Curitiba,18
Curitiba.22,Brazil,Curitiba,18
Curitiba.23,Brazil,Curitiba,14
Curitiba.24,Brazil,Curitiba,17
Curitiba.25,Brazil,Curitiba,30
Curitiba.26,Brazil,Curitiba,21
Curitiba.27,Brazil,Curitiba,31
Curitiba.28,Brazil,Curitiba,14
Curitiba.29,Brazil,Curitiba,35
Curitiba.30,Brazil,Curitiba,27
Curitiba.31,Brazil,Curitiba,14
Curitiba.32,Brazil,Curitiba,17
