UID,Country,City,HII
Frankfurt.1,Germany,Frankfurt,54
Frankfurt.2,Germany,Frankfurt,35
Frankfurt.3,Germany,Frankfurt,54
Frankfurt.4,Germany,Frankfurt,54
Frankfurt.5,Germany,Frankfurt,54
Frankfurt.6,Germany,Frankfurt,46
Frankfurt.7,Germany,Frankfurt,58
Frankfurt.8,Germany,Frankfurt,46
Frankfurt.9,Germany,Frankfurt,46
Frankfurt.10,Germany,Frankfurt,38
Frankfurt.11,Germany,Frankfurt,50
Frankfurt.12,Germany,Frankfurt,47
Frankfurt.13,Germany,Frankfurt,54
Frankfurt.14,Germany,Frankfurt,54
Frankfurt.15,Germany,Frankfurt,58
Frankfurt.16,Germany,Frankfurt,60
Frankfurt.17,Germany,Frankfurt,60
Frankfurt.18,Germany,Frankfurt,60
Frankfurt.19,Germany,Frankfurt,58
Frankfurt.20,Germany,Frankfurt,46
Frankfurt.21,Germany,Frankfurt,54
Frankfurt.22,Germany,Frankfurt,46
Frankfurt.23,Germany,Frankfurt,54
Frankfurt.24,Germany,Frankfurt,54
Frankfurt.25,Germany,Frankfurt,60
Frankfurt.26,Germany,Frankfurt,60
Frankfurt.27,Germany,Frankfurt,60
Frankfurt.28,Germany,Frankfurt,54
Frankfurt.29,Germany,Frankfurt,54
Frankfurt.30,Germany,Frankfurt,54
Frankfurt.31,Germany,Frankfurt,35
Frankfurt.32,Germany,Frankfurt,48
Frankfurt.33,Germany,Frankfurt,54
Frankfurt.34,Germany,Frankfurt,46
Frankfurt.35,Germany,Frankfurt,50
Frankfurt.36,Germany,Frankfurt,47
Frankfurt.37,Germany,Frankfurt,48
Frankfurt.38,Germany,Frankfurt,42
Frankfurt.39,Germany,Frankfurt,51
Frankfurt.40,Germany,Frankfurt,34
