UID,Country,City,HII
Philadelphia.1,USA,Philadelphia,22
Philadelphia.2,USA,Philadelphia,14
Philadelphia.3,USA,Philadelphia,25
Philadelphia.4,USA,Philadelphia,35
Philadelphia.5,USA,Philadelphia,50
Philadelphia.6,USA,Philadelphia,40
Philadelphia.7,USA,Philadelphia,22
Philadelphia.8,USA,Philadelphia,34
Philadelphia.9,USA,Philadelphia,39
Philadelphia.10,USA,Philadelphia,26
Philadelphia.11,USA,Philadelphia,34
Philadelphia.12,USA,Philadelphia,42
Philadelphia.13,USA,Philadelphia,52
Philadelphia.14,USA,Philadelphia,34
Philadelphia.15,USA,Philadelphia,48
Philadelphia.16,USA,Philadelphia,38
Philadelphia.17,USA,Philadelphia,31
Philadelphia.18,USA,Philadelphia,12
Philadelphia.19,USA,Philadelphia,38
Philadelphia.20,USA,Philadelphia,34
Philadelphia.21,USA,Philadelphia,34
Philadelphia.22,USA,Philadelphia,56
Philadelphia.23,USA,Philadelphia,56
Philadelphia.24,USA,Philadelphia,46
Philadelphia.25,USA,Philadelphia,38
Philadelphia.26,USA,Philadelphia,42
Philadelphia.27,USA,Philadelphia,46
Philadelphia.28,USA,Philadelphia,44
Philadelphia.29,USA,Philadelphia,52
Philadelphia.30,USA,Philadelphia,56
Philadelphia.31,USA,Philadelphia,60
Philadelphia.32,USA,Philadelphia,42
Philadelphia.33,USA,Philadelphia,18
Philadelphia.34,USA,Philadelphia,27
Philadelphia.35,USA,Philadelphia,35
Philadelphia.36,USA,Philadelphia,26
