UID,Country,City,HII
Cologne.1,Germany,Cologne,26
Cologne.2,Germany,Cologne,38
Cologne.3,Germany,Cologne,34
Cologne.4,Germany,Cologne,54
Cologne.5,Germany,Cologne,54
Cologne.6,Germany,Cologne,50
Cologne.7,Germany,Cologne,43
Cologne.8,Germany,Cologne,56
Cologne.9,Germany,Cologne,54
Cologne.10,Germany,Cologne,42
Cologne.11,Germany,Cologne,38
Cologne.12,Germany,Cologne,38
Cologne.13,Germany,Cologne,46
Cologne.14,Germany,Cologne,42
Cologne.15,Germany,Cologne,54
Cologne.16,Germany,Cologne,60
Cologne.17,Germany,Cologne,56
Cologne.18,Germany,Cologne,56
Cologne.19,Germany,Cologne,18
Cologne.20,Germany,Cologne,26
Cologne.21,Germany,Cologne,51
Cologne.22,Germany,Cologne,56
Cologne.23,Germany,Cologne,54
Cologne.24,Germany,Cologne,35
Cologne.25,Germany,Cologne,18
Cologne.26,Germany,Cologne,54
