UID,Country,City,HII
Stockholm.1,Sweden,Stockholm,56
Stockholm.2,Sweden,Stockholm,56
Stockholm.3,Sweden,Stockholm,60
Stockholm.4,Sweden,Stockholm,56
Stockholm.5,Sweden,Stockholm,60
Stockholm.6,Sweden,Stockholm,50
Stockholm.7,Sweden,Stockholm,48
Stockholm.8,Sweden,Stockholm,52
Stockholm.9,Sweden,Stockholm,60
Stockholm.10,Sweden,Stockholm,60
Stockholm.11,Sweden,Stockholm,60
Stockholm.12,Sweden,Stockholm,52
Stockholm.13,Sweden,Stockholm,48
Stockholm.14,Sweden,Stockholm,38
Stockholm.15,Sweden,Stockholm,38
Stockholm.16,Sweden,Stockholm,42
Stockholm.17,Sweden,Stockholm,52
Stockholm.18,Sweden,Stockholm,52
Stockholm.19,Sweden,Stockholm,60
Stockholm.20,Sweden,Stockholm,60
Stockholm.21,Sweden,Stockholm,NA
Stockholm.22,Sweden,Stockholm,32
Stockholm.23,Sweden,Stockholm,42
Stockholm.24,Sweden,Stockholm,56
Stockholm.25,Sweden,Stockholm,60
Stockholm.26,Sweden,Stockholm,60
Stockholm.27,Sweden,Stockholm,60
Stockholm.28,Sweden,Stockholm,60
Stockholm.29,Sweden,Stockholm,50
Stockholm.30,Sweden,Stockholm,38
Stockholm.31,Sweden,Stockholm,48
Stockholm.32,Sweden,Stockholm,48
Stockholm.33,Sweden,Stockholm,48
Stockholm.34,Sweden,Stockholm,52
Stockholm.35,Sweden,Stockholm,42
Stockholm.36,Sweden,Stockholm,50
Stockholm.37,Sweden,Stockholm,60
Stockholm.38,Sweden,Stockholm,60
Stockholm.39,Sweden,Stockholm,60
Stockholm.40,Sweden,Stockholm,NA
Stockholm.41,Sweden,Stockholm,34
Stockholm.42,Sweden,Stockholm,60
