UID,Country,City,HII
Brantford.1,Canada,Brantford,38
Brantford.2,Canada,Brantford,38
Brantford.3,Canada,Brantford,26
Brantford.4,Canada,Brantford,26
Brantford.5,Canada,Brantford,38
Brantford.6,Canada,Brantford,48
Brantford.7,Canada,Brantford,48
Brantford.8,Canada,Brantford,46
Brantford.9,Canada,Brantford,39
Brantford.10,Canada,Brantford,30
Brantford.11,Canada,Brantford,30
Brantford.12,Canada,Brantford,30
Brantford.13,Canada,Brantford,47
Brantford.14,Canada,Brantford,50
Brantford.15,Canada,Brantford,54
Brantford.16,Canada,Brantford,54
Brantford.17,Canada,Brantford,51
Brantford.18,Canada,Brantford,48
Brantford.19,Canada,Brantford,54
Brantford.20,Canada,Brantford,54
Brantford.21,Canada,Brantford,54
Brantford.22,Canada,Brantford,50
Brantford.23,Canada,Brantford,58
Brantford.24,Canada,Brantford,54
Brantford.25,Canada,Brantford,47
Brantford.26,Canada,Brantford,46
Brantford.27,Canada,Brantford,46
Brantford.28,Canada,Brantford,46
Brantford.29,Canada,Brantford,46
