UID,Country,City,HII
Louisville.1,USA,Louisville,38
Louisville.2,USA,Louisville,18
Louisville.3,USA,Louisville,14
Louisville.4,USA,Louisville,22
Louisville.5,USA,Louisville,18
Louisville.6,USA,Louisville,31
Louisville.7,USA,Louisville,31
Louisville.8,USA,Louisville,46
Louisville.9,USA,Louisville,38
Louisville.10,USA,Louisville,27
Louisville.11,USA,Louisville,22
Louisville.12,USA,Louisville,26
Louisville.13,USA,Louisville,26
Louisville.14,USA,Louisville,21
Louisville.15,USA,Louisville,58
Louisville.16,USA,Louisville,50
Louisville.17,USA,Louisville,46
Louisville.18,USA,Louisville,39
Louisville.19,USA,Louisville,22
Louisville.20,USA,Louisville,25
Louisville.21,USA,Louisville,30
Louisville.22,USA,Louisville,35
Louisville.23,USA,Louisville,60
Louisville.24,USA,Louisville,56
Louisville.25,USA,Louisville,58
Louisville.26,USA,Louisville,27
Louisville.27,USA,Louisville,22
Louisville.28,USA,Louisville,18
Louisville.29,USA,Louisville,29
Louisville.30,USA,Louisville,34
Louisville.31,USA,Louisville,54
Louisville.32,USA,Louisville,46
Louisville.33,USA,Louisville,29
Louisville.34,USA,Louisville,46
Louisville.35,USA,Louisville,14
Louisville.36,USA,Louisville,32
Louisville.37,USA,Louisville,22
Louisville.38,USA,Louisville,43
Louisville.39,USA,Louisville,26
Louisville.40,USA,Louisville,26
Louisville.41,USA,Louisville,14
Louisville.42,USA,Louisville,24
