UID,Country,City,HII
Reading.1,UK,Reading,34
Reading.2,UK,Reading,38
Reading.3,UK,Reading,40
Reading.4,UK,Reading,43
Reading.5,UK,Reading,39
Reading.6,UK,Reading,39
Reading.7,UK,Reading,34
Reading.8,UK,Reading,51
Reading.9,UK,Reading,54
Reading.10,UK,Reading,46
Reading.11,UK,Reading,46
Reading.12,UK,Reading,46
Reading.13,UK,Reading,46
Reading.14,UK,Reading,52
Reading.15,UK,Reading,51
Reading.16,UK,Reading,54
Reading.17,UK,Reading,56
Reading.18,UK,Reading,60
Reading.19,UK,Reading,60
Reading.20,UK,Reading,60
Reading.21,UK,Reading,56
Reading.22,UK,Reading,56
Reading.23,UK,Reading,46
Reading.24,UK,Reading,46
Reading.25,UK,Reading,41
Reading.26,UK,Reading,44
Reading.27,UK,Reading,54
Reading.28,UK,Reading,56
Reading.29,UK,Reading,56
Reading.30,UK,Reading,60
Reading.31,UK,Reading,58
Reading.32,UK,Reading,46
Reading.33,UK,Reading,54
Reading.34,UK,Reading,54
Reading.35,UK,Reading,26
Reading.36,UK,Reading,26
Reading.37,UK,Reading,29
Reading.38,UK,Reading,29
Reading.39,UK,Reading,29
Reading.40,UK,Reading,29
Reading.41,UK,Reading,37
Reading.42,UK,Reading,43
Reading.43,UK,Reading,26
Reading.44,UK,Reading,26
Reading.45,UK,Reading,26
Reading.46,UK,Reading,26
Reading.47,UK,Reading,26
Reading.48,UK,Reading,51
