UID,Country,City,HII
Toronto.1,Canada,Toronto,60
Toronto.2,Canada,Toronto,46
Toronto.3,Canada,Toronto,35
Toronto.4,Canada,Toronto,50
Toronto.5,Canada,Toronto,34
Toronto.6,Canada,Toronto,42
Toronto.7,Canada,Toronto,48
Toronto.8,Canada,Toronto,60
Toronto.9,Canada,Toronto,30
Toronto.10,Canada,Toronto,56
Toronto.11,Canada,Toronto,52
Toronto.12,Canada,Toronto,60
Toronto.13,Canada,Toronto,56
Toronto.14,Canada,Toronto,48
Toronto.15,Canada,Toronto,50
Toronto.16,Canada,Toronto,34
Toronto.17,Canada,Toronto,26
Toronto.18,Canada,Toronto,30
Toronto.19,Canada,Toronto,42
Toronto.20,Canada,Toronto,50
Toronto.21,Canada,Toronto,56
Toronto.22,Canada,Toronto,54
Toronto.23,Canada,Toronto,54
Toronto.24,Canada,Toronto,56
Toronto.25,Canada,Toronto,25
Toronto.26,Canada,Toronto,22
Toronto.27,Canada,Toronto,18
Toronto.28,Canada,Toronto,50
Toronto.29,Canada,Toronto,50
Toronto.30,Canada,Toronto,50
Toronto.31,Canada,Toronto,30
Toronto.32,Canada,Toronto,30
Toronto.33,Canada,Toronto,18
Toronto.34,Canada,Toronto,48
Toronto.35,Canada,Toronto,46
Toronto.36,Canada,Toronto,35
Toronto.37,Canada,Toronto,22
