UID,Country,City,HII
Rancagua.1,Chile,Rancagua,43
Rancagua.2,Chile,Rancagua,18
Rancagua.3,Chile,Rancagua,18
Rancagua.4,Chile,Rancagua,21
Rancagua.5,Chile,Rancagua,18
Rancagua.6,Chile,Rancagua,46
Rancagua.7,Chile,Rancagua,28
Rancagua.8,Chile,Rancagua,18
Rancagua.9,Chile,Rancagua,21
Rancagua.10,Chile,Rancagua,30
Rancagua.11,Chile,Rancagua,31
Rancagua.12,Chile,Rancagua,31
Rancagua.13,Chile,Rancagua,34
Rancagua.14,Chile,Rancagua,46
Rancagua.15,Chile,Rancagua,31
Rancagua.16,Chile,Rancagua,43
Rancagua.17,Chile,Rancagua,25
Rancagua.18,Chile,Rancagua,21
Rancagua.19,Chile,Rancagua,18
Rancagua.20,Chile,Rancagua,31
Rancagua.21,Chile,Rancagua,56
Rancagua.22,Chile,Rancagua,50
Rancagua.23,Chile,Rancagua,34
Rancagua.24,Chile,Rancagua,21
Rancagua.25,Chile,Rancagua,25
Rancagua.26,Chile,Rancagua,18
Rancagua.27,Chile,Rancagua,18
Rancagua.28,Chile,Rancagua,18
Rancagua.29,Chile,Rancagua,34
Rancagua.30,Chile,Rancagua,35
Rancagua.31,Chile,Rancagua,25
Rancagua.32,Chile,Rancagua,17
Rancagua.33,Chile,Rancagua,14
Rancagua.34,Chile,Rancagua,14
Rancagua.35,Chile,Rancagua,30
Rancagua.36,Chile,Rancagua,42
Rancagua.37,Chile,Rancagua,31
