UID,Country,City,HII
Bern.1,Switzerland,Bern,30
Bern.2,Switzerland,Bern,28
Bern.3,Switzerland,Bern,28
Bern.4,Switzerland,Bern,39
Bern.5,Switzerland,Bern,47
Bern.6,Switzerland,Bern,40
Bern.7,Switzerland,Bern,43
Bern.8,Switzerland,Bern,43
Bern.9,Switzerland,Bern,39
Bern.10,Switzerland,Bern,42
Bern.11,Switzerland,Bern,43
Bern.12,Switzerland,Bern,43
Bern.13,Switzerland,Bern,35
Bern.14,Switzerland,Bern,38
Bern.15,Switzerland,Bern,46
Bern.16,Switzerland,Bern,60
Bern.17,Switzerland,Bern,60
Bern.18,Switzerland,Bern,60
Bern.19,Switzerland,Bern,46
Bern.20,Switzerland,Bern,46
Bern.21,Switzerland,Bern,43
Bern.22,Switzerland,Bern,22
Bern.23,Switzerland,Bern,46
Bern.24,Switzerland,Bern,46
Bern.25,Switzerland,Bern,42
Bern.26,Switzerland,Bern,50
Bern.27,Switzerland,Bern,58
Bern.28,Switzerland,Bern,46
Bern.29,Switzerland,Bern,31
Bern.30,Switzerland,Bern,18
Bern.31,Switzerland,Bern,18
Bern.32,Switzerland,Bern,21
Bern.33,Switzerland,Bern,38
Bern.34,Switzerland,Bern,46
Bern.35,Switzerland,Bern,46
Bern.36,Switzerland,Bern,46
Bern.37,Switzerland,Bern,31
Bern.38,Switzerland,Bern,30
Bern.39,Switzerland,Bern,33
Bern.40,Switzerland,Bern,54
Bern.41,Switzerland,Bern,54
